gvkey,GroupCount,mean_V,median_V,mode_V,std_V,min_V,max_V,skewness_V,kurtosis_V
13988,2239,61573.6869088957,59604.7809663717,41709.7168924279,12736.3075065703,41709.7168924279,98606.9312848369,1.18171795753967,3.82277526309319
13994,1591,28194.7581018308,29600.3494887496,6965.72583006461,10612.7335911744,6965.72583006461,53120.7499107364,-0.226445654366556,2.36548760325856
14065,545,2212.89437431842,2271.04876367583,1578.74415367724,228.031161470585,1578.74415367724,2588.4121079661,-0.905257396162334,3.00855370025097
14078,1643,24933.8685902995,25097.442006769,20659.5835077307,2501.15310395821,20659.5835077307,32681.8056601988,0.523066936569655,3.00266359240817
14087,985,276619.526573714,259035.352988758,139520.168069481,72146.880731216,139520.168069481,471513.01343307,0.623208459026363,2.83795338100142
14163,1084,2643.70099548942,2046.9045178668,1128.76676494581,1095.71875777918,1128.76676494581,5594.79557862012,1.44834973264282,3.98910051216325
14313,3008,1635.44231142492,1673.94124243972,573.654564245382,488.722313432329,573.654564245382,2958.99770500211,-0.000663035869540036,2.36928620113015
14316,2595,19740.3624566636,21083.2288692093,6872.78133139613,6408.67486113631,6872.78133139613,33351.6499941093,-0.542540461425673,2.22514344711685
14353,3114,10436.3299516925,10815.8167569723,3616.92763058546,3992.92952592978,3616.92763058546,17439.532508172,0.0116281078886221,1.59624323584976
14359,2974,14003.4674839484,10068.9746506839,4462.49903659553,8474.68427988884,4462.49903659553,36840.4098525261,0.996244867018599,2.74233703891605
14369,2510,4236.42994282644,4034.73832804957,3101.45918510443,809.835809723191,3101.45918510443,7308.40393352853,1.55072159050978,5.2213112877266
14370,366,9331.75241731161,9531.75491584034,7358.03945967177,1004.47965218517,7358.03945967177,10774.0426099118,-0.177764535101009,1.49872554787522
14372,1234,1555.08239517973,1488.53619629145,1002.51657372159,258.096048033112,1002.51657372159,2073.49629955209,0.286697809365161,2.07535730010979
14391,1478,7087.81367873371,6622.83745565262,4589.35468622334,1463.67183573417,4589.35468622334,10520.2570980835,0.639614106004684,2.57550081717264
14412,123,2776.86576184888,2804.93699535581,2083.55996427262,311.20914532285,2083.55996427262,3344.83457612826,-0.384670016304643,2.30229542592432
14418,2559,21651.7867913704,22067.1840224426,13137.7935788313,4839.60519974647,13137.7935788313,32076.5936301728,-0.0545955751608255,1.84426591792809
14447,4835,115227.548900887,107445.835543615,12569.4978986884,79494.6338369262,12569.4978986884,416900.500462318,1.11010755675809,3.96537755482169
14477,3804,26794.5107221378,25859.8028514654,19464.2945563052,3448.30983484463,19464.2945563052,39161.9551518424,1.15435685103191,4.2632138115928
14489,3555,74168.3785052327,78127.1642302566,34163.8651665519,21093.9891234793,34163.8651665519,118937.5553788,0.037208646368677,1.7668840932233
14535,1141,3928.1398428559,6121.27933772342,301.509306043077,3114.2300200598,301.509306043077,7777.8685004362,-0.133034206897813,1.07362268333183
14538,4233,50049.5116920907,52882.8264209274,10722.3684157521,17290.0711707551,10722.3684157521,89258.5284321032,-0.22637944980476,2.36779679561171
14590,1219,42148.9493156098,42432.554259867,18163.2891870363,9850.91473069742,18163.2891870363,60176.6262633675,-0.427851105064462,2.92516020159954
14605,3686,115590.858299363,103922.823121786,49195.3672447711,35543.6607552833,49195.3672447711,185277.681865511,0.40777893252735,1.85674859136792
14611,971,4305.97717369389,4159.953398038,2557.88524838578,1374.7624564495,2557.88524838578,11939.0355816531,2.38417227054575,11.827676827349
14620,4797,20078.0996605907,20385.0473612293,9533.66630982458,3651.5287074633,9533.66630982458,29385.5819561986,-0.203899418712292,2.83745630974708
14624,2194,7938.93942612497,7309.30294782227,3135.92711353156,3262.54364818101,3135.92711353156,15628.136990868,0.657852665749389,2.34485865554769
14790,846,1389.20025942814,1163.29904746114,744.109560398194,448.930815569514,744.109560398194,2515.40936700755,0.733576605373335,2.2894246899424
14793,1193,6029.21989671938,5825.88111027318,2963.6244441731,1751.78210920075,2963.6244441731,12342.5321636625,1.08367730153543,4.61696960525977
14822,1664,10593.0693803561,10989.3896257242,6315.79179300024,1780.11516513121,6315.79179300024,13572.7197980034,-0.718361403297613,2.56919445487346
14894,2489,1503699.1309414,1485499.76337382,1219225.66808593,295532.205768069,849735.616744044,2411896.92978244,0.150801766580734,2.84981858402183
14934,1800,40380.0020696478,38310.5335470305,20210.7149884798,7594.2005541821,20210.7149884798,68066.245126328,1.3263646429514,5.45278819956059
14960,1460,8936.23606470721,9249.89919488967,6186.91018380313,1329.92856214633,6186.91018380313,11489.6448672556,-0.337859283614202,1.86326932621144
15055,2115,38870.5090104202,42757.9006420389,7370.90271893006,14294.4143249031,7370.90271893006,71531.8804302124,-0.591287920559682,2.4968962500223
15070,2871,49216.0340022084,50990.4460731394,8321.74438195825,24833.1739174516,8321.74438195825,95905.4775668692,-0.19878078836811,1.64148466614751
15142,2568,6195.11677974951,6217.04884579888,3567.65462527025,2239.34619399409,3567.65462527025,11053.2096836419,0.449611732689078,1.96367099120743
15172,1496,88530.3715790562,88072.169820892,73007.431452439,9163.33470942877,73007.431452439,110568.32178024,0.21280337339874,2.29480943484565
15247,2564,39163.1545893312,41566.3064503693,20803.2236995315,10029.5593290981,20803.2236995315,58069.0793529598,-0.20692204988397,1.69059086275137
15261,349,8474.12964233197,8148.74080150727,7321.41828232783,805.486076373853,7321.41828232783,10515.0154937415,0.701454979821377,2.17383101714766
15319,2069,51819.0875320232,50530.8087049251,33333.0380426112,7869.99939872968,33333.0380426112,71547.7317945667,0.265799458313195,2.7026196728084
15334,4853,18771.8485782868,17332.8025178943,8728.58570762775,5597.88905089765,8728.58570762775,40817.6500700963,1.03042868820252,3.69340585392528
15362,1049,575383.638792213,582719.630021676,508392.08284446,30235.0741340042,508392.08284446,627137.004036432,-0.631172921056868,2.67261446971688
15406,477,6158.76643524168,5865.82514749002,4514.00323477695,1267.72152045993,4514.00323477695,8424.33905045598,0.358902120287857,1.55888901278568
15508,4502,39648.5624145951,38745.1864024206,21185.8658816016,10201.2378462038,21185.8658816016,74586.9716655023,0.486252704211399,2.6808103992118
15509,3897,2650661.63864155,2712581.70465181,1803277.78305193,291525.123979862,1803277.78305193,3183119.69403724,-0.987270423679506,3.59479468435477
15521,3187,16955.8835182113,17272.5130300047,7470.08740852325,3851.2791021031,7470.08740852325,26059.5569349607,-0.255513318589803,2.08850916938947
15545,2718,311049.839898168,315251.213304721,258052.823336311,25063.6586523173,258052.823336311,372827.294906356,0.0550668970574976,2.30834989151915
15580,321,301143.3203568,306646.206936449,157394.243053291,44151.5316951363,157394.243053291,368696.508457619,-1.88190022179307,7.61174188274287
15581,2323,240072.557450609,225440.31604549,163452.413900137,56874.2907364482,163452.413900137,350336.698549693,0.315489343199484,1.71666014105449
15582,2685,409021.952163059,384555.990344951,157029.539397194,203175.159958283,157029.539397194,748606.199273269,0.480353851995936,1.78847051601751
15598,4814,241741.999296831,230857.56666645,137048.629905532,42049.67039465,137048.629905532,384386.270604771,1.24131727135678,5.78011855337684
15613,1512,296712.453934574,299262.566382617,265434.428048875,18963.1906678446,265434.428048875,337100.693795638,0.163432195508911,2.04276321849781
15617,1777,994812.642733017,999425.085387039,470660.123541708,215222.406741741,470660.123541708,1425213.74998687,-0.519018928578334,3.47522755342899
15620,509,89274.0611158311,88860.7939759625,71385.1701162519,14057.4253052061,71385.1701162519,116561.938319286,0.481543576172813,2.31467744979668
15633,1145,361462.686603525,330559.623084206,220065.501888435,102160.220712307,220065.501888435,603840.580712809,0.664016980411136,2.37029227033306
15634,1861,1771832.52692753,1506682.18882244,259753.213229049,877053.636804351,259753.213229049,3527172.61094934,0.0963873893679078,1.42586074317711
15659,3955,108274.195708727,113909.925467742,41323.6497539886,28841.6088379254,41323.6497539886,157189.62436196,-1.21277254371428,3.68631674812423
15668,4668,87818.9699432583,60472.1736715802,30140.246246539,51676.494504287,30140.246246539,181994.532767558,0.371227588701324,1.32588300173291
15679,1512,281361.270927791,274013.734272492,232749.964491436,27882.5101657895,232749.964491436,328472.86942658,0.00206485773339199,1.4542140607987
15704,1002,30339.5061243078,30107.5617126107,23241.9011267093,2392.55204507068,23241.9011267093,36663.0883805118,0.216632823633299,2.21655183980921
15706,797,248383.916650629,203229.278692559,165804.123809695,84561.0428182065,165804.123809695,435903.328420742,0.769807231642933,1.98247573531523
15708,2207,14762.0003193143,14063.760342539,7353.16887582157,4426.68593077792,7353.16887582157,30268.0615532635,0.138559690478411,1.6681435279584
15724,3453,602274.900889181,558825.537029214,393493.406753653,161325.204716446,393493.406753653,1118719.17959514,1.52265747710024,4.77672183130377
15743,1512,475065.404654514,459262.364122945,364060.938411858,65378.8361300471,364060.938411858,624741.179153306,0.049854691435448,1.58034627537412
15782,864,245988.268573016,251584.721483876,147299.123184731,49391.7566041642,147299.123184731,370466.599665435,0.276763756916105,3.23951503596981
15889,299,367631.778079279,389336.124209409,296288.68752926,43556.7696854804,296288.68752926,418494.998219822,-0.548126883176541,1.53642513919101
15929,1190,621331.120278421,609035.398525828,418735.963505481,85636.7075852986,418735.963505481,771621.101905812,-0.0729437673783454,2.02503620723156
16428,1605,17376.0638975643,16843.4181987761,14024.0811979889,1855.62782996178,14024.0811979889,22721.2598599597,0.690498571585266,2.5819407917378
16477,1652,7578.01119567922,7531.63255286155,4523.6230291443,1205.29250280034,4523.6230291443,9748.03362182304,-0.456820744439587,2.84234175925636
16478,419,19395.6903465894,20143.5175294932,10372.4115826363,3416.86626967642,10372.4115826363,26499.4047321433,-0.575828096691197,2.96136321986613
16560,1733,19481.7288696033,20673.966794847,3848.48786690161,6354.34034359762,3848.48786690161,35894.0576532179,-0.41677648481167,2.7573849165976
16590,1356,19599.1514223426,20405.1508793408,12334.0783800481,2662.18949953298,12334.0783800481,24988.9608301835,-0.617050877255103,2.16007574102439
16603,1635,103908.674439924,68255.7213558277,54753.5707867342,61704.0719309535,54753.5707867342,239431.415363203,1.01057794003492,2.23927861173982
17420,1868,16842.7603971023,17381.167059789,6080.24335484191,5928.80817026348,6080.24335484191,27084.6802724025,-0.107547785817279,1.65236904137535
17436,2570,173749.973109623,178669.800140004,82899.7051818462,38729.8142969654,82899.7051818462,255902.519884998,-0.24108492809819,2.12229319379514
17452,2835,27622.4179770296,27021.3349439931,20043.2482442578,4755.75219935528,20043.2482442578,36618.2225595494,0.185082205258543,1.7483000110908
17828,2707,210893.052033153,204221.165455963,153324.727743853,56702.6920375113,124539.317627643,355292.631047501,0.729302116531482,2.41093356625541
18466,885,21269.9915049956,21334.2110249711,17270.9255830202,1786.87060047933,17270.9255830202,24427.8875292696,0.0214167834580323,1.62988718670994
18467,4832,74570.0128900858,78716.7285792197,15753.6939965755,25803.4759468591,15753.6939965755,191466.575705169,-0.410632838361513,4.87288628296981
18636,1019,195611.283742084,190768.124760822,119786.9553318,32088.0152690244,119786.9553318,275252.221857615,-0.109590132369503,2.14318848010537
18729,3285,25693.6619338499,26061.9933367186,17269.3915349365,2924.57485359172,17269.3915349365,34977.229953952,-0.0826182048997482,3.02223412797936
19113,4857,142824.013679749,149018.004514486,62356.9974783743,26319.1281881944,62356.9974783743,183407.343122802,-0.979038930368847,3.142413037669
19151,575,567073.461731426,569147.385232168,479387.588862494,37968.8262290237,479387.588862494,650977.848766223,-0.232088623098339,2.587419409743
19349,4837,145679.022535048,146971.862766697,70244.4196360751,31161.8502827709,70244.4196360751,221134.721292097,-0.196349249896059,2.42209467049335
19398,1370,690.070190253082,715.100322027477,423.552599979388,146.236215401724,423.552599979388,986.625055966859,-0.0528045106671571,1.60454548867699
19439,977,61.3014952884836,53.3363434715607,20.0367969952978,23.9396068593467,20.0367969952978,124.086839372172,1.27425309091165,4.04695108764387
19565,4536,162003.384564564,115648.028147431,62403.3753870003,101135.642310389,62403.3753870003,601137.719566262,1.74574317872372,5.6133755631052
19625,1005,230246.326811739,180833.61495776,141566.56879788,96034.2632719208,141566.56879788,495581.008090215,1.2343355271205,2.99252717108381
19661,4467,507099.095847404,519118.789767645,229190.316957073,115125.07075445,229190.316957073,728188.519145429,-0.39909569700095,2.24654522421849
19824,3921,13034.801969104,12584.2876411342,5261.79719383503,4822.96641037104,5261.79719383503,24361.2782131651,0.147553022095617,1.82327310869656
20067,3728,9971.8493716709,9854.72095339413,8293.70775796873,2940.09023755348,3839.24931339828,16072.4588327029,0.117407227118472,2.16129034833296
20779,3553,176464.419415375,169203.219824769,98685.5706671464,45552.1901277968,98685.5706671464,295224.366403067,0.653201257418399,2.58280461304836
21487,1032,2162.23712306319,1977.42981679899,735.120233306372,1183.34540158871,735.120233306372,5384.30092251851,0.908921743578713,2.82406169927919
22260,2588,34691.0069903978,30972.4833349202,21945.944386137,8960.33960498307,21945.944386137,61661.6953973097,1.23797698736766,3.43260229909831
23220,317,4388.94197653908,4353.26164214418,3428.6085793009,585.346653377954,3428.6085793009,5621.29902209688,0.485646873564823,2.34968858962114
23667,852,76028.1616294911,76304.1795215675,61051.8166403572,6715.23473098339,61051.8166403572,92883.5564927384,0.0221457589734148,3.24196123511847
23671,4871,71898.8999332044,59594.458600746,29657.3192301009,32927.1124660305,29657.3192301009,212181.602563999,1.21627656123424,4.29628685872457
23714,754,8877.11418586669,9400.03889063555,4373.39604478065,1434.11641736344,4373.39604478065,10563.8688564555,-1.84745528581417,5.73431665562961
23809,3151,13968.9449061911,11252.2204703353,6132.63365655338,5703.01906466591,6132.63365655338,29292.6377241982,1.06884329286754,2.80094145740454
23877,1083,9227.59816834258,10017.0384284007,4313.44583373096,2392.96162987043,4313.44583373096,12771.7418459538,-0.540248215498838,1.92886233657491
23978,4493,10495.8932121267,10131.9786205351,4597.82588646149,3876.91492904827,4597.82588646149,29324.2753634589,1.54610184495595,6.88560044594705
23988,722,1641.62646085724,1629.91609148298,1205.93799558246,233.860983376478,1205.93799558246,2230.70553393002,0.12548657890452,2.14078082954751
24032,812,2049.73246224712,2060.84530280501,1729.24472631253,138.552398978503,1729.24472631253,2497.34850705152,-0.0241130021349475,2.36893449644675
24216,1886,26592.2945649619,26990.236019774,19467.8498156375,2904.26349459913,19467.8498156375,37683.4409072566,-0.145410396114636,3.2320226033009
24287,1970,15064.1741994624,15363.7463893686,8775.38062640012,2706.86206231168,8775.38062640012,19331.3411296095,-0.388447328613254,2.03363952511687
24318,332,25116.9565355853,25215.8157947661,23716.0066947291,607.575114674559,23716.0066947291,26210.4936025068,-0.379976547975703,2.17741483785383
24370,1793,10284.8804965214,11446.6436317391,1591.1134470546,4759.24525356734,1591.1134470546,20682.0839381212,-0.283687821945589,1.99690465463109
24625,4225,207723.335724373,215389.163791241,96535.5360568344,44791.6057584277,96535.5360568344,296048.500131626,-1.01268262919871,3.26270293162656
24678,1251,3408.45564138319,3371.88733690242,2769.18579421552,260.879384510772,2769.18579421552,3833.4090893068,-0.3603874486441,2.36108423513207
24731,2336,9695.51305114991,9816.76285391673,3740.51027036666,2778.64607621469,3740.51027036666,15799.7435821608,-0.228137115341413,2.17172132483675
25021,337,1706.01911463677,1724.68657938716,1097.08744566052,338.342123855826,1097.08744566052,2280.81844370347,-0.195425162849861,1.92168072708929
25056,788,111512.777366919,114090.348219617,93918.6252450399,8094.56392116293,93918.6252450399,128596.866624058,-0.35418938371584,2.10910673149824
25119,2016,6536.54850782431,6593.60559544461,3237.37853482775,1419.23258120526,3237.37853482775,9881.42005353186,0.125010996640382,2.12824547414965
25124,2743,23544.3896890404,23031.8042082438,9184.07040093785,9303.00284055563,9184.07040093785,41130.9227070518,0.206431060766634,1.78012089503697
25157,2202,39161.1379525524,40018.5798576964,21794.9557722734,9212.84678003096,21794.9557722734,58803.7101486087,-0.218054564035959,2.25603362269225
25180,1080,5048.02420296668,4588.78710044015,4973.91847842804,1592.75274674197,2637.68889150756,8837.13506130626,0.820352275309944,2.437481830655
25279,3763,23449.4627001735,22748.2075047855,7341.62147911747,7646.77099536929,7341.62147911747,41928.4164164668,0.0969550837273371,2.1280338102713
25283,2786,19603.9666902579,19160.9601184515,11570.3466281818,3001.46460771644,11570.3466281818,27889.0452118922,0.63878960201787,3.14532300939869
25340,1622,9359.49165786415,9154.74220314029,3902.88286047283,3298.5183272959,3902.88286047283,17290.194238873,0.319847799059675,1.91355294854421
25356,1105,19966.7234083972,18328.917265412,11118.0417733608,6429.13154563558,11118.0417733608,36001.6074506916,1.02228010954407,3.09010797002434
25389,1345,2771.33212442531,2671.44292993965,1926.62248693159,464.522917007811,1926.62248693159,3742.60615727813,0.250562320148611,2.08741760814569
25495,897,7106.8642577161,7237.78841273077,4642.38815445259,1014.81668273459,4642.38815445259,9414.5218610429,-0.248915169153071,3.09285602955208
25627,2854,17328.3190461566,13964.6251457236,8711.15490342228,9698.57926738212,5923.79162917586,41277.2592958161,1.00673605062067,2.89666130621761
25648,4751,104367.469931683,101519.087039991,15349.9788126442,37314.6002702459,15349.9788126442,204764.025592937,0.57946132657377,4.00526166556216
25714,1512,311123.188284839,303269.091830134,253434.221453939,40895.6039295857,253434.221453939,404713.641462466,0.316347819889718,1.923333734962
25751,1348,5737.15920435422,5564.03097261456,4418.08792368001,717.970925073264,4418.08792368001,7500.38313939879,0.235959061298776,1.97110435785912
25895,1987,4971.8140999832,4993.93307139742,2709.2455009866,1401.50630127367,2709.2455009866,7291.57428833905,-0.0659278598420006,1.36547067394775
26061,611,11276.9594555012,11491.3885101049,7699.55495473429,1640.02363412012,7699.55495473429,14405.0273987426,-0.348004257644383,2.31403761925611
27780,1826,6406.61635554382,6186.43419370183,3394.87731368971,2016.21886338766,3394.87731368971,11477.8120094123,0.38899122609902,2.23035131440267
27786,2229,23157.1443516741,25034.062109019,3548.25017540949,10516.3475555721,3548.25017540949,51433.2448523305,-0.168953501568508,2.32398393935322
27914,3304,15895.1980272655,15221.2541104644,3951.55537813141,8359.27291930515,3951.55537813141,44547.7467017695,0.578489103905855,3.11711109533357
28139,698,5152.21681856171,4725.51871281044,1879.24582808843,2167.82853792506,1879.24582808843,11370.9704217829,0.557126467426251,2.63117714806824
28169,2651,8393.95138690093,5537.85120664805,1925.76170948674,6096.4999851933,1925.76170948674,21892.0684755062,0.593195738121543,1.90507430651434
28191,4861,17875.4796718598,13986.364347157,14698.0134260048,9135.9333996231,5052.87187054197,40328.222316218,0.783749016715989,2.34660044417534
28194,574,1450.34580122502,1484.3740977806,802.750274506916,227.175692869395,802.750274506916,1814.58147929421,-0.982901111298297,3.46259481645413
28195,2698,8097.11994238241,8384.50875002856,4039.92195329359,1598.16708274437,4039.92195329359,11352.5529605493,-0.379530615674175,2.34650624772187
28216,571,9689.36246964138,12138.7606091906,4679.85567156026,3615.20427249637,4679.85567156026,13785.7211430501,-0.351809435789262,1.20348212438112
28272,2989,87119.086883304,86174.0897647686,65396.6427401749,11399.9364619764,59168.6481368745,149758.649247313,0.720834825835139,4.54806324675863
28298,793,561.226834033461,584.864746389735,364.733934982985,113.111657481369,364.733934982985,944.724333108701,0.126751779896808,2.87141249385166
28322,1530,1978.29657535879,2000.19219748259,1230.90442864642,268.18545884961,1230.90442864642,2546.32478275529,-0.336557873399093,2.27034397222733
28349,3520,81838.1814191472,75984.7669433378,67303.0019968624,11960.543545482,67303.0019968624,107337.910122755,0.750990574822437,1.99360775141463
28520,1439,18983.8770214674,19462.4179048634,10835.3309046882,3049.43310730671,10835.3309046882,26774.8089443918,-0.328060953960346,3.09171727746107
28629,384,4654.71059859512,5097.46561372216,2640.01233794139,1118.03393073556,2640.01233794139,6007.82205249807,-0.865155376888957,2.19238512529004
28733,3031,16832.5920201122,15624.8439020444,9206.0353584199,5715.81448813287,9206.0353584199,32341.4301596273,0.762925279492317,2.55721139903158
28742,3866,7670.06970458479,6369.92987982188,1981.69251940677,4428.79626902169,1981.69251940677,18173.3955908878,0.595757281870602,2.19041582396995
28838,2256,850121.246027031,850678.285205645,848372.143548183,99784.8642513278,548006.083007614,1023998.84228371,-1.11234697561907,4.5748578218317
28883,2173,6079.17818220957,5643.34078512438,3048.35739686467,1706.76218662645,3048.35739686467,9203.18351871498,0.130121057803037,1.61587833246027
28919,340,5002.05225154496,4921.10038800749,4543.75136167192,295.135115338472,4543.75136167192,5696.47537459807,0.526018734043663,2.04050762225646
28930,4871,24977.2616835539,18067.4982744774,9461.38915423009,15422.2852780518,9461.38915423009,66409.7962062835,1.35437962562822,3.36890900355783
29011,3423,4258.12704312869,4038.80379093577,2100.92228950615,1264.02073441955,2100.92228950615,7740.97275426115,0.269118488429452,1.95304759571295
29028,1976,36749.6026504414,34066.8624579488,18436.3514925586,9413.89546670171,18436.3514925586,62466.5884716951,0.986531262673769,3.12450061085775
29039,2648,617400.828640096,625581.148993789,218078.632280322,147311.235115544,218078.632280322,939191.989956748,-0.407856116491768,2.68706446785967
29099,1481,4974.01225619864,4816.14638919246,2950.10522418766,950.952083796825,2950.10522418766,7528.13865738702,0.376779639320551,2.2858862771415
29173,1568,7605.70847614027,7672.30844723626,3938.92198039194,1638.83380731392,3938.92198039194,11528.0885533074,-0.124132316896615,2.45371380131909
29353,1643,4389.15376958217,4087.20444143573,3085.39098623188,1970.70103214453,1522.86281529517,7946.22819023915,0.111876664824606,1.5786146293432
29389,4809,42943.3959282399,37232.9810162117,9045.72732736682,21685.1191817937,9045.72732736682,86152.2501839756,0.0504551232415328,1.57421893287333
29392,3546,9311.84346693074,7373.80374949027,3571.22640194344,4366.59275400916,3571.22640194344,19498.3147623008,1.06193294705254,2.53456115666164
29511,3303,3593.11170240034,3946.50046341182,1426.67333011282,1008.93135105944,1426.67333011282,6253.85393786406,-0.257583500148071,2.50845631270075
29710,2415,6052.38689455276,5680.2125558056,3410.09786716495,1683.39889960153,3410.09786716495,9299.76218604247,0.279781662512182,1.57207229855606
29733,1718,4682.62738130079,4788.06475261339,2354.528882236,1282.55538472637,2354.528882236,8235.8598205941,0.161785876862542,2.52231181540885
29755,2162,1940.05152268313,1455.31019057427,898.857099418706,931.280116568622,898.857099418706,4534.78886615361,0.924069832706185,2.42874431846322
29804,391,11531.886098954,11831.2096588165,6201.74292857873,3056.98946972686,6201.74292857873,18319.0459500483,0.190564530648107,1.86691000955016
29830,1705,1901.00091873346,1788.71316303191,866.109396139613,784.194647070779,866.109396139613,3347.95351804145,0.34957384531495,1.62670819933013
29850,1196,93960.6201127307,86930.8332584783,32018.6463388972,44659.700587197,32018.6463388972,218073.980722464,0.648429116306543,2.42413805403742
29875,2863,11637.0280744821,9806.91763741396,3905.35403093297,6241.70484759723,3905.35403093297,27603.8452047123,0.890693339184725,2.73736224051211
29968,1481,4889.92729865576,4326.167852275,4350.06680265845,1748.89207564781,2777.55677291092,10514.1060453994,1.49865367473659,4.37001901402322
29984,1047,24771.2609735065,25040.6824401711,18340.0418507174,2227.47411599515,18340.0418507174,29556.9878483046,-0.54716073556994,2.9401514075451
30024,340,11475.6585989468,11258.475577946,9395.83715119721,1198.6586548836,9395.83715119721,14889.5355869585,0.660505469228691,3.12825795142789
30098,3918,3704.24775384497,2641.95496720033,391.011011041136,3527.14556559354,391.011011041136,20261.2109667442,1.99859010763362,8.16653591457648
30170,1002,15852.1764302406,16032.3679115354,12333.3945433536,1546.28668756269,12333.3945433536,19212.8020539785,0.120941356923021,1.94316208730481
30298,1411,2704.17704853718,2682.69567165585,1946.36457207458,318.751908576662,1946.36457207458,3543.92396474849,0.219192487644209,1.96652528494818
30354,1558,4869.48030324171,4921.52611606572,2877.49265928053,593.792084114443,2877.49265928053,6323.39332710909,-0.378220156197332,3.23898655415126
30384,1773,2349.12371481519,2406.1256742536,1292.18308949424,647.220194152803,1292.18308949424,3541.60653514091,0.0458103602787003,1.65892556778729
30452,3824,243311.405536581,260908.920568514,42840.3544329079,89812.1456085528,42840.3544329079,376848.929092614,-0.598929708358201,2.2924803974415
30495,383,1864.38997977274,2024.85979066988,867.557308830845,502.056629450872,867.557308830845,2492.95479001748,-1.00154321085392,2.66568776193809
30501,1512,296660.39101766,302313.930519892,226705.261254121,47460.7186312086,226705.261254121,412149.738983141,0.058931389896858,1.6896270638559
30538,942,159154.617643326,163055.336506526,77438.3506486937,43025.0173084756,77438.3506486937,241127.241451719,-0.155438173220443,2.16756487429925
30580,2795,324609.464447101,326097.32279007,305054.169905991,41192.7647861437,221882.556419262,396994.308979052,-0.358588829823753,2.49850172538996
30637,2359,3627.13471945385,3661.69693995281,2275.18401363768,517.893773689169,2275.18401363768,5119.82360400072,0.133898491047549,2.59953425637442
30806,2092,10522.2660280993,9842.05911689789,5759.66153978735,2520.38472767451,5759.66153978735,17393.2770763108,0.696353870601973,2.70372699216451
30807,3570,20287.1810111736,21609.6407115639,9073.56263238647,5453.13666548465,9073.56263238647,32693.9015564941,-0.217069467690131,2.07485173881562
30821,2009,161925.162255695,161243.526498065,181405.90507192,35124.1921143855,61638.7459034946,283512.245040651,0.10441508792529,4.18816653637855
30874,3162,52014.674772118,50345.1853396758,25156.5960204019,18295.3352484705,25156.5960204019,78123.8121630993,-0.00640652340746054,1.18665605968879
30923,903,22854.1957820627,23059.7277361362,14670.1438546884,4082.62659686117,14670.1438546884,29734.4592082661,-0.438945781063742,2.00971998094928
30990,1743,59916.2312889066,50477.7483892459,22054.4111354721,33133.4896483514,22054.4111354721,135622.554944758,0.976266347265992,2.71574528052682
31137,895,111147.275450717,107634.968570983,76490.0816198001,17288.6695937551,76490.0816198001,154309.997307049,0.347558576583262,2.2643945363938
31142,4837,17347.2814665125,17026.5531051477,7265.85355711219,7220.30355201218,7265.85355711219,42812.8638863328,0.727470757071961,2.89730154372901
31673,1789,15896.1404299642,15664.697206755,12272.683998997,2193.6562816666,12272.683998997,22558.8204081999,0.506857323776796,2.58154262645636
31846,3041,7542.49625381085,7329.96894244406,3834.88850987303,2041.2984291563,3834.88850987303,11912.4472746655,0.011948541956761,1.90325144269461
60800,447,1640.60285040806,1688.87446924089,1048.79042258685,231.867395452189,1048.79042258685,1964.98263645835,-1.01190375541533,3.28093553944748
60894,1064,10274.9505476744,10588.3209250146,6119.85882808214,2339.81259469391,6119.85882808214,14703.5373148653,-0.0914512949496312,1.69672628374167
60900,407,11062.679894209,11206.2287594869,7538.91328361709,1905.79112540703,7538.91328361709,14394.4156328393,-0.10696559296374,1.69290368788565
61067,2261,68047.1468585779,69700.4321674996,44658.356040886,8827.3214482827,44658.356040886,82374.9856898064,-0.772981121154404,2.75676853927159
63120,3662,544148.503251016,545100.944060459,415572.844458976,52271.7468464464,415572.844458976,681242.523182024,-0.114982016746441,2.96975688969307
63477,4856,116642.247113214,121403.293118014,24025.3663629203,35242.1603086501,24025.3663629203,207550.701518151,-0.425637329662022,3.14491963829211
63501,573,45111.6111036161,42659.7806883561,38523.445771018,5033.2301849981,38523.445771018,54528.7125852326,0.436236993261696,1.57259063521037
63546,3054,116930.556501258,121536.46112605,91020.1046614218,15030.1534177944,91020.1046614218,160963.604923407,0.165214982502955,2.39597755318245
63605,1800,14587.4703255843,13984.093438976,11961.8574406213,2420.7467730158,10194.2428352315,23527.4827608633,1.13398703681251,4.25381179215232
63892,1394,20410.555832239,20391.9260894017,7713.00399868289,7663.93342193901,7713.00399868289,43096.7107195729,0.590309750126541,2.91312493826849
63914,669,14766.1524600928,13412.7145794844,11120.5963620436,3481.62896498556,11120.5963620436,25353.2331992526,1.23800433694745,3.38688290176007
64030,1334,4584.33459890494,4735.42905434204,1699.86557601102,1852.43661196748,1699.86557601102,9731.39145790467,0.533698935489557,2.92433199960947
64166,1759,12443.612444521,12489.1378953266,10450.6993384229,745.118370155068,10450.6993384229,14378.0663375669,-0.0993912502953029,2.80963792583231
64690,326,6589.717176707,6666.84415384594,5237.77744478669,443.038945931615,5237.77744478669,7516.31175887221,-0.966452768337843,3.83447434786462
64891,1909,4108.22877895885,4216.99478247298,1329.87126689671,1553.01749857523,1329.87126689671,7188.6734377527,-0.118443023077891,1.85633588678444
