datadate,GroupCount,mean_E,median_E,mode_E,std_E,min_E,max_E,skewness_E,kurtosis_E
2002-06-26,233,9935.58207900562,3564.82325456883,178.037148124593,24522.7163350609,178.037148124593,267721.891698376,7.25522436700303,67.6369665135249
2002-06-27,234,9977.85159116531,3578.33948992241,177.802639732992,24539.6648726712,177.802639732992,266958.872218469,7.26825578943911,67.6447405298907
2002-06-28,234,10074.9098951723,3585.1763499592,174.635417979822,25077.6826099688,174.635417979822,277784.415666779,7.44127631717223,70.7812823845024
2002-07-02,233,9978.22604897813,3565.52338176603,173.955263860928,24896.5962194006,173.955263860928,274604.182824617,7.4104943523273,70.1535129097345
2002-07-03,236,9873.54038350885,3512.52039298412,171.674489957993,24617.4821285811,171.674489957993,274354.664735684,7.50059761381967,71.8005449921954
2002-07-05,237,9922.01285101443,3561.69618434855,173.798709270081,24595.8608887001,173.798709270081,271813.04178823,7.38088363911003,69.7995778540173
2002-07-08,233,10062.7405024327,3635.0150649653,154.880636552282,25381.9419476391,154.880636552282,286025.98136368,7.56850459573428,73.3240179139084
2002-07-09,235,10001.6859378398,3534.93756791297,175.038340676872,25201.8483243736,175.038340676872,284519.937668274,7.57121552777984,73.4636902037522
2002-07-10,237,9898.9133128521,3502.90720881433,174.1152837284,24957.3031091027,174.1152837284,282510.019529917,7.5726780433193,73.5963159271334
2002-07-11,235,9937.43029194847,3486.44664128278,176.005643291456,24977.8297409879,176.005643291456,281039.755935791,7.5370985667381,72.8295769381652
2002-07-12,238,9906.66599718623,3531.39109377477,176.104680000685,24959.2605469476,176.104680000685,278823.052537292,7.53445506563553,72.2755817984256
2002-07-15,239,9767.17414230211,3425.99594719885,172.324027691597,24212.5138502428,172.324027691597,264987.443159312,7.35229861975317,68.9098199117903
2002-07-16,241,9728.8729948209,3422.09680329508,171.544387670544,24177.5547611978,171.544387670544,264804.317650894,7.28277149826966,68.0088838882296
2002-07-17,240,9830.72731918846,3476.00209130673,171.628609571245,24412.9066004339,171.628609571245,269810.33370001,7.36769320469606,69.5479190431413
2002-07-18,241,9965.80941175146,3540.51151355652,170.047376915651,25840.8257943768,170.047376915651,305865.426792294,8.05968036007564,82.9764515970115
2002-07-19,243,9908.65768687668,3539.62679786086,167.314045511085,25599.6278720812,167.314045511085,302895.67583926,8.03863113739104,82.5963233273733
2002-07-22,242,9935.09923688957,3633.56934597135,168.202685994127,25588.8051502808,168.202685994127,301163.970484298,7.998258384075,81.6310054760291
2002-07-23,244,9855.27242373893,3560.47865979023,168.490470436489,25591.6166654865,168.490470436489,300427.751567383,8.00259951090757,81.4308235016755
2002-07-24,244,9734.628257469,3497.71258758321,166.439062794213,25355.8399905643,166.439062794213,299766.293710041,8.09517261483067,83.1452641700965
2002-07-25,245,9886.52384450434,3568.00932670077,167.354169084941,25940.2306974387,167.354169084941,309862.618269666,8.18923173544017,85.2009215718049
2002-07-26,246,9714.92317494009,3442.0029750156,131.493801480117,25614.9249659992,131.493801480117,306701.49217638,8.21523382215586,85.7391783654937
2002-07-29,248,9727.89973358971,3562.17004397907,166.832597930749,25428.1355318526,166.832597930749,301783.72311676,8.10885487975895,83.5040626946168
2002-07-30,247,9831.30757566222,3524.58970391661,171.004350469076,26013.8359521979,171.004350469076,310142.11154104,8.16362974180433,84.6120511118762
2002-07-31,250,9826.25529367016,3594.69982589176,169.71207287059,25737.1057509595,169.71207287059,307080.232748318,8.17155912823916,84.7011618962749
2002-08-01,250,10455.0476975182,3647.76056686654,168.714291053775,27407.0018871613,168.714291053775,304420.807920226,7.28126958515062,67.28866328599
2002-08-02,247,10414.3292566221,3610.9889311384,168.884665306295,27163.7041903288,168.884665306295,303604.282900543,7.29917442462897,68.0873817568229
2002-08-06,247,10415.2180804524,3733.63428158058,169.628877128929,26955.9607825732,169.628877128929,304272.988623446,7.41164031536314,70.2053162345497
2002-08-07,248,10398.1714348008,3709.31423241761,169.062000621513,26689.7916767488,169.062000621513,301770.686563032,7.39301967761874,70.2141684488971
2002-08-08,249,10437.0599327533,3721.86975166641,168.610350079299,26657.9587960045,168.610350079299,301513.720465544,7.3943684228042,70.3776243520123
2002-08-09,246,10477.2433341621,3715.81457735679,169.824676334031,26946.7967647648,169.824676334031,303904.596570825,7.38697106456651,70.2732308064481
2002-08-12,244,10490.0820202578,3721.45804030136,170.545397369623,26872.1145387854,170.545397369623,302151.08712481,7.36838029909099,70.0321557097954
2002-08-13,245,10482.4411304418,3721.05473608799,168.065231368906,26558.8700735415,168.065231368906,299576.149412497,7.39286919646274,70.6395488719312
2002-08-14,245,10523.5496964728,3747.22015404231,166.161040135754,26558.0504195712,166.161040135754,299021.568624802,7.38621113847922,70.5256785849893
2002-08-15,245,10463.9353453603,3751.34173979215,167.832119763954,26643.1970351365,167.832119763954,302823.828130189,7.50415183088137,72.6322420053384
2002-08-16,244,10436.59672729,3736.90432615274,167.749107610571,26649.3919597426,167.749107610571,301224.076109056,7.47316168981106,71.9469510617995
2002-08-19,245,10666.9561594128,3802.71533272965,172.650221740927,26770.6312218333,172.650221740927,300452.706417625,7.32810791015162,69.8475973764646
2002-08-20,247,10741.9600468014,3816.10787634031,174.331831369381,26730.4225187353,174.331831369381,300231.872994585,7.34636728104298,70.0887728053157
2002-08-21,247,10754.7348929676,3872.58981886315,176.84863055611,26529.615650656,176.84863055611,298512.585425044,7.35870878826361,70.4304702433798
2002-08-22,249,10929.3380563609,3876.01320353948,177.157242266897,26787.195029227,177.157242266897,301473.464690497,7.28632517228859,69.6460275687401
2002-08-23,249,10736.0996063922,3823.45829000404,21.2912681728881,26562.794070195,21.2912681728881,299859.564654641,7.34854279409788,70.5608447232136
2002-08-26,252,10662.9988236537,3857.18359164753,182.254176166458,26308.5465808697,182.254176166458,299479.431000362,7.43030008045216,72.0577117452462
2002-08-27,255,10656.005663728,3864.60216614712,181.859026817916,26177.863678619,181.859026817916,298243.53288381,7.3931613187692,71.6090009175408
2002-08-28,255,10652.3392951192,3936.31761847692,181.884949939485,26036.8236199536,181.884949939485,296038.116799538,7.38378330830311,71.418796435175
2002-08-29,255,10590.3299730214,3923.39732778114,181.204361760072,25969.1672091142,181.204361760072,294780.416490075,7.38894268207419,71.3602041144817
2002-08-30,255,10542.237972305,3915.30641783211,181.203830275081,25760.045470922,181.203830275081,292903.714449671,7.37518046768935,71.3044618382121
2002-09-03,255,10202.4316782205,3896.27113794357,180.504298584472,25232.8038575082,180.504298584472,290813.209531223,7.67170749741755,75.8819094489745
2002-09-04,256,10223.3442286393,3941.38993587579,181.375949680227,25272.0369105248,181.375949680227,290425.019861145,7.65753311772901,75.5313563728155
2002-09-05,256,10194.507574282,3892.63096448309,182.581978728821,25197.8016288459,182.581978728821,289379.086101641,7.66092836759499,75.5344013015483
2002-09-06,258,10198.9834392706,3897.89571944845,183.220757698657,25186.9558778725,183.220757698657,289321.67614086,7.66215667929057,75.557283091072
2002-09-09,259,10159.2783127146,3843.33095659634,182.690075814983,25100.6952868979,182.690075814983,288784.914174954,7.63610022478158,75.2803281573798
2002-09-10,258,10161.6344512546,3951.75586395287,182.128989306405,24982.7092029638,182.128989306405,285207.52891137,7.57133660155363,73.9991974479913
2002-09-11,255,10215.9637740653,3906.78223775432,184.999182761126,25091.363039527,184.999182761126,283958.555648785,7.4959725303257,72.5440021484596
2002-09-12,254,10265.8187386874,3928.67647569507,186.120704084054,25447.4499474346,186.120704084054,282549.729007402,7.48607955794454,71.5012262747214
2002-09-13,254,10216.9000489078,3854.79895319579,185.591376269428,25386.7249650832,185.591376269428,281665.402574477,7.48078548820245,71.4071527722011
2002-09-16,254,10232.7499884445,3886.37248075635,185.394836744498,25359.9475865285,185.394836744498,282589.84192105,7.49137447397238,71.7530678097873
2002-09-17,254,10228.8906706665,3884.51770296776,185.13207495502,24947.8506320769,185.13207495502,281160.276385904,7.462067623105,71.9424467027735
2002-09-18,253,10337.4330912233,3967.63087804979,184.235022256335,25309.8425157085,184.235022256335,279412.171788937,7.4067507142479,70.2370374327215
2002-09-19,253,10216.1456885209,3832.46000330204,189.555810464168,25216.6250819458,189.555810464168,277897.461146114,7.49117230349056,71.3752724763866
2002-09-20,254,10112.8044632202,3829.18946369628,190.463812615656,24959.8476391225,190.463812615656,277205.752252738,7.49861783200992,71.767714869932
2002-09-23,254,10031.1054816132,3821.05602367794,190.752081702233,24782.7921405439,190.752081702233,276359.396324336,7.53225538210198,72.3997043137844
2002-09-24,256,9960.4715253776,3781.72269798083,184.323099589921,24732.6056154322,184.323099589921,275478.680360533,7.51981507021155,72.1135149930595
2002-09-25,255,9951.81205112503,3699.69257927245,183.72276647306,24676.9974959737,183.72276647306,274414.941938781,7.51293502055063,72.0425352735425
2002-09-26,254,9999.65934194088,3689.02221201975,184.083182748379,24730.5692189883,184.083182748379,273490.128950636,7.490393263295,71.4942278839262
2002-09-27,254,9995.19433091819,3770.0340071326,186.779545066222,24601.153434506,186.779545066222,273851.912881198,7.48510872767004,71.677705269313
2002-09-30,256,9813.61709045817,3684.50136726291,186.731967153211,23894.3451356153,186.731967153211,272044.652800998,7.51216251225165,73.1623724832021
2002-10-01,254,9858.77826832867,3716.78464669113,186.3309731983,24002.7413962917,186.3309731983,271215.04187345,7.42328813723607,71.5968406417674
2002-10-02,253,9964.92477417839,3681.0076196713,180.417936797454,24173.5692396123,180.417936797454,271456.303062281,7.4125494040846,71.1904616666588
2002-10-03,253,9977.16658935302,3665.24663717842,184.437377124098,24281.492750655,184.437377124098,272049.028420547,7.41709637638546,71.1208099703287
2002-10-04,256,9946.17589399265,3661.63408587921,184.495643717997,24198.1872624869,184.495643717997,272168.503594038,7.43718717532476,71.5741689978726
2002-10-07,256,9890.03488514446,3688.0088011032,184.744511395186,24091.030893444,184.744511395186,270082.857455926,7.45519906027277,71.6438054824444
2002-10-08,259,9867.91970613546,3621.80612053251,186.833984940287,23970.0092999619,186.833984940287,270322.258427544,7.46272251247959,72.0483372439835
2002-10-09,259,9766.91341544218,3610.8637047414,183.374007620521,23712.6269719386,183.374007620521,269941.561719155,7.51524367336225,73.1987134006913
2002-10-10,261,9828.18243911529,3622.00934406966,182.817919508378,23945.5354929699,182.817919508378,269786.572963848,7.52060227008569,72.7227302031011
2002-10-11,260,9984.24386908981,3602.79848592862,183.709788449049,24244.313171997,183.709788449049,271505.197844997,7.47411477588968,71.9383229881596
2002-10-15,260,10013.9659828835,3636.88538346406,183.363084647141,24187.3683187993,183.363084647141,264959.380035987,7.34211109042627,69.2862114228364
2002-10-16,260,10069.4099496087,3649.86583932044,184.057820295901,24253.7012329835,184.057820295901,264490.913460882,7.29413266058623,68.5250583921441
2002-10-17,261,10050.7600399625,3617.26811695921,182.853281557604,24217.6053198869,182.853281557604,263541.000762306,7.30304728474815,68.6677783081836
2002-10-18,261,10102.5202275327,3619.05327217419,179.816542738002,24465.7317084369,179.816542738002,265462.178895247,7.32035339927228,68.8427617480873
2002-10-21,259,10160.2029578402,3557.50544652232,180.833182518493,24674.5243344618,180.833182518493,265314.54648969,7.30620817307246,68.3960139583587
2002-10-22,260,10191.2346214402,3600.96612674989,186.048964487715,24667.7084724494,186.048964487715,264250.776497839,7.26695513977779,67.7888645600441
2002-10-23,260,10237.0783333572,3645.47804133445,176.676298768206,24618.5313268849,176.676298768206,263355.647342579,7.22422081209888,67.1677774396276
2002-10-24,260,10348.2512229973,3653.00708191989,178.003834784281,24936.1347089974,178.003834784281,261451.999374981,7.22227633202267,66.7296405849487
2002-10-25,262,10218.0377778164,3623.08325445359,178.261872447039,24273.0390304723,178.261872447039,260609.405241992,7.15221034041751,66.2749275997115
2002-10-28,262,10222.9671181497,3662.62061446674,181.318717430505,24182.7515790481,181.318717430505,259756.461966052,7.15729375891263,66.3929403305882
2002-10-29,261,10208.8226511334,3603.28125584601,181.105267613101,24127.6630938155,181.105267613101,258426.178925122,7.11521696805072,65.7835048822284
2002-10-30,261,10143.6151311232,3591.33981628284,180.436048573484,23814.8675566951,180.436048573484,257038.235173657,7.05061001519233,65.0887232688792
2002-10-31,261,10164.8817284404,3575.34545173771,181.341105814163,24003.4947336467,181.341105814163,255958.801033238,7.03494642740688,64.4900724890514
2002-11-01,258,10262.4772434147,3675.67362201832,179.921160891978,24148.2379855839,179.921160891978,254845.616107994,6.97988452102995,63.4436996384512
2002-11-04,262,10181.4220844421,3660.34073782399,180.994011506419,24064.2441846256,180.994011506419,252918.692359915,7.00381005444169,63.7758114162313
2002-11-05,261,10223.8711253513,3686.35876038759,186.288870894414,24172.342024765,186.288870894414,251823.867538353,6.95507340586345,62.896757120193
2002-11-06,262,10274.6958774925,3738.52009414,189.188016745935,23915.6155900573,189.188016745935,250726.54504632,6.94456791675052,62.9760921878529
2002-11-07,264,10284.1464784684,3719.77041311214,186.017966377239,23852.1699753401,186.017966377239,249672.482331062,6.88700929359971,62.1876342680373
2002-11-08,264,10269.4641024669,3732.68044092641,185.224531723215,23786.0054079996,185.224531723215,250150.548515378,6.90195530516078,62.488793344898
2002-11-12,264,10230.0124275405,3711.95215627547,182.205106202677,23705.5250277686,182.205106202677,250572.967330723,6.88056959342152,62.2174988242268
2002-11-13,264,10282.5224254715,3733.74416997441,183.666703216048,24024.2570024972,183.666703216048,249599.996832958,6.93456445093437,62.7137808056274
2002-11-14,265,10449.3115635776,3728.40239940551,186.810951073314,24272.9725188212,186.810951073314,250539.639699091,6.94369779866761,62.8684628354875
2002-11-15,266,10792.6409610085,3714.31203058962,186.357395029036,25227.9214073948,186.357395029036,250585.82553925,6.79871756502469,60.4512970992374
2002-11-18,265,10569.1823400373,3627.98200931837,185.256858419264,25024.1518200886,185.256858419264,249925.430881165,7.02119316477863,63.6648105917488
2002-11-19,264,10588.0237959906,3751.98147094934,184.512895502886,24636.4300452725,184.512895502886,249975.556319974,6.89048121349081,61.8142772002383
2002-11-20,263,10589.9373450686,3699.30053592397,184.580948307287,24684.7553017382,184.580948307287,247183.32676777,6.8662767227197,61.3881464966198
2002-11-21,263,10848.5632753016,3726.40455968798,185.298841624266,27429.9561318124,185.298841624266,306973.990763414,7.67774399853111,74.6582048041454
2002-11-22,263,11033.3896439092,3939.47543797171,150.890949136435,26659.6628244293,150.890949136435,278799.189418276,7.04157635160909,64.1568202532607
2002-11-25,264,10744.1031854656,3833.49818783725,185.814991788837,26178.8437516175,185.814991788837,278436.301853618,7.29586715822013,68.0698824540206
2002-11-26,266,10903.3575276805,3826.51358145477,187.250116027766,26646.2580959972,187.250116027766,281778.461587757,7.09208703512875,64.7496247005564
2002-11-27,265,10859.8837945176,3912.37103136068,186.696427147915,26621.441494148,186.696427147915,286536.453087001,7.300399741007,68.2999386335807
2002-11-29,261,11190.8330485812,3930.76665331222,188.164963559235,27471.5233718906,188.164963559235,291788.430205024,7.05053062626223,64.5079873526295
2002-12-02,262,10023.9387802627,3679.39935468962,188.201809815192,21043.5880631558,188.201809815192,247986.656222595,6.63514927145622,66.3214067023839
2002-12-03,265,9772.02948380761,3722.66412513421,96.8212748220892,20509.0950790711,96.8212748220892,247221.015319679,6.90762786840475,71.4040066600017
2002-12-04,262,11188.0699054902,3982.4873750559,186.093715571069,27139.4748794089,186.093715571069,280674.649340551,6.84946373142065,60.7893871011217
2002-12-05,261,10529.1208303729,3734.61348166216,183.086325631489,25594.3018889364,183.086325631489,264220.261425361,7.17804703001481,65.7001410036362
2002-12-06,263,10731.9665252908,3747.13689075228,180.204691672437,25953.1022409975,180.204691672437,267744.872294196,7.00935568373086,63.3369234354269
2002-12-09,262,10743.0254827521,3906.97762106342,180.71861021312,25829.4143704942,180.71861021312,268202.181946875,7.08300979242564,64.5827512150645
2002-12-10,261,10726.5164958428,3894.89526544752,178.664404050069,25650.9293872627,178.664404050069,261460.872509104,7.00617191488357,63.2154534327133
2002-12-11,261,11197.5617979219,4038.18376363421,180.625397968347,26228.7591837995,180.625397968347,266921.965660135,6.74001165583267,59.6742271587138
2002-12-12,264,11115.1987044528,4032.25537760071,182.624823115476,26133.6646017062,182.624823115476,271240.322478433,6.83511435751288,61.3492028390892
2002-12-13,263,11052.1888041845,3984.65053381563,189.615739273852,25705.1915022443,189.615739273852,260039.19341814,6.68940244851082,59.0081253203211
2002-12-16,263,11027.4309628123,3949.43017683238,192.584025767855,25654.2007227911,192.584025767855,260363.762035746,6.70613223849056,59.2946605167367
2002-12-17,264,11048.5015823898,4016.92741015311,194.831404477817,25853.1128498173,194.831404477817,266498.681567791,6.80190354681955,60.8275749596749
2002-12-18,264,10982.5646260067,3938.54542834828,194.426487047561,25831.7532853129,194.426487047561,267633.327289411,6.83134055763521,61.299108526677
2002-12-19,262,11015.7293070653,3954.37912665075,192.861773278839,25761.3396417199,192.861773278839,264289.465808815,6.7503922292888,59.9886284484188
2002-12-20,264,11075.4602480498,3948.35845082611,193.781537581217,26033.3046328167,193.781537581217,262529.94239156,6.53428299842712,56.3951520624075
2002-12-23,266,10809.1613665242,3967.11694061474,198.690940658662,24516.4047327477,198.690940658662,236705.976493619,6.3860532678532,54.5369721344484
2002-12-24,266,10802.776582378,3957.21217368243,198.693337383167,24495.7678624401,198.693337383167,235984.911614151,6.35752162586482,54.1000715802306
2002-12-27,267,10695.7916435133,3944.13399120944,198.113036393722,24352.7454701929,198.113036393722,235766.905562531,6.42391964287716,55.0790304646955
2002-12-30,269,10682.471373628,3871.59143997698,198.399310776851,24305.5475558683,198.399310776851,236162.921412016,6.47144202214483,55.8317389007182
2002-12-31,270,10622.048065114,3830.17880192712,197.722350041652,24187.2135181207,197.722350041652,235110.507281306,6.47182092088528,55.8770502930659
2003-01-02,263,10946.5639225399,3912.78934512376,194.382462475278,24918.1955488711,194.382462475278,244674.910970384,6.4763823885347,55.6985187589801
2003-01-03,247,10934.6664610923,4048.06987838336,198.68002720975,24930.7015619948,198.68002720975,245334.113163587,6.51396656492294,55.3875664024751
2003-01-06,251,10967.1300742921,3993.46429122639,200.580990341843,25040.5173550072,200.580990341843,245399.769144764,6.49203513088842,55.1720930999714
2003-01-07,252,11001.5799599296,4018.50571759472,89.4425886984546,25148.5519928005,89.4425886984546,245948.985382209,6.47562250020574,54.9635509439714
2003-01-08,252,10942.4959277853,4148.29944372154,49.9777056037888,24679.4279987559,49.9777056037888,245632.528886179,6.49853474087284,55.5333942621842
2003-01-09,250,11068.3935669194,3987.50118019582,52.8758375394323,24983.9958648302,52.8758375394323,246105.727455662,6.33146367774093,53.2270359400475
2003-01-10,255,11088.0628561177,3873.52532506187,201.672025642066,25456.83492655,201.672025642066,245753.994849151,6.11088501297885,49.3023954206227
2003-01-13,255,11124.7220460375,3843.69668505007,208.868207127713,25309.5171123841,208.868207127713,245926.685981076,6.17850349684951,50.65039702915
2003-01-14,255,11024.0283608977,3932.91144471124,203.836785511503,25006.9486117902,203.836785511503,245946.091313569,6.23923964283938,51.7659546265072
2003-01-15,259,10935.5876354399,3989.69906070573,195.235502485436,24808.7705668623,195.235502485436,246237.125394366,6.34139081777963,53.3799149549006
2003-01-16,257,11109.8897557881,3929.38534587727,197.840263587851,25071.1332504651,197.840263587851,246409.744464114,6.15177999496907,50.5344667075777
2003-01-17,257,11231.3900472187,3919.88878644445,195.758360625119,26721.5245825414,195.758360625119,269903.464535274,6.75216873072219,59.251567058331
2003-01-21,251,11823.2256731187,4013.86037407335,198.193970532013,29880.2622189049,198.193970532013,300054.334881856,7.31842961647868,67.1022245483414
2003-01-22,250,11894.0316839227,4095.13692961633,199.26432140052,30156.0639868002,199.26432140052,301684.719364053,7.23906877249305,65.693997292151
2003-01-23,248,11886.4429137277,4015.60483951819,209.411098466555,30208.7231457738,209.411098466555,297617.882729847,7.12660267838118,63.7335094112427
2003-01-24,248,11818.7354915859,4064.42783986004,207.194834921009,29300.7043103833,207.194834921009,292732.316617213,6.91911362917574,60.8924685140085
2003-01-27,237,11893.721244413,4207.48202523518,208.032312082655,29601.6397721765,208.032312082655,292964.285607187,6.99292410410912,61.4014446887914
2003-01-28,250,11866.3969680379,3968.44468442978,222.784831425321,30530.1565846919,222.784831425321,304362.628481547,7.14836082128671,64.0838980354402
2003-01-29,250,12114.1350771652,3988.49659869876,214.604828121396,30322.4212082936,214.604828121396,295968.960398972,6.96051188411254,61.5232185857029
2003-01-30,253,11929.8265005147,3977.62748080964,214.560084590815,29867.8086961444,214.560084590815,294387.887953354,7.03740416946289,62.8772063950049
2003-01-31,256,11822.1303946249,4018.38755947648,215.647757634441,29502.3002474645,215.647757634441,289875.653824564,7.04960742779265,63.1548174617551
2003-02-03,259,11839.4869812587,4000.5041156126,214.230667692516,29689.4863560936,214.230667692516,290567.097865628,6.98913694800563,61.8835210896403
2003-02-04,260,11841.1067369297,3938.62944283756,205.093327060379,29949.5490496189,205.093327060379,298413.119318007,7.03114905740501,62.594765031312
2003-02-05,258,10634.1199355729,3925.53064153229,213.362321231316,23974.838763613,213.362321231316,288171.774502773,7.1937589661456,74.2762020699222
2003-02-06,262,11922.3678353546,3929.50087942892,213.32752969032,32340.826227274,213.32752969032,364601.692780286,7.81070016804673,76.2225688965879
2003-02-07,260,11692.0497262498,3909.20704951096,214.128636010334,31996.4650170417,214.128636010334,361039.035502039,7.92515897344313,77.6941025072332
2003-02-10,252,11701.9975152896,3981.75682780003,81.4034066487824,32658.7784276018,81.4034066487824,377852.221846521,8.2884830836696,83.9450824745077
2003-02-11,261,11668.9166995525,3907.17619185887,75.9319792920807,32048.6930552505,75.9319792920807,373570.061250804,8.25329133749859,84.0743051652984
2003-02-12,260,11308.1685019947,3880.01920732306,163.275253976905,31100.456212797,163.275253976905,354433.993202156,8.13330832629276,81.1746974300561
2003-02-13,264,11424.0428557773,3907.38422643066,193.937916661146,31018.9495713674,193.937916661146,352686.040653344,8.03179190430652,79.8673079995632
2003-02-14,264,11417.5264582156,3853.8993007366,50.1841066140173,32358.6737674726,50.1841066140173,387426.706519848,8.53366283181071,89.4598495254682
2003-02-18,263,11364.6538891392,3926.41935931715,219.152497363508,31291.1121968629,219.152497363508,360095.403376596,8.16685348298534,82.1288175699869
2003-02-19,261,10930.0446595535,3747.94052996318,216.605752719048,29395.8728979775,216.605752719048,321251.951398275,7.9127160506584,76.7609322337386
2003-02-20,262,10910.7184942718,3701.90417641276,217.173476257579,29426.5262519009,217.173476257579,323566.054117888,7.93876625954013,77.2971301528127
2003-02-21,258,11019.5268495904,3802.32948512013,217.652907446595,29887.2092919705,217.652907446595,331237.158727961,7.99485706309809,78.1932508774775
2003-02-24,263,11350.4365706054,3891.16080823398,218.083781135687,29997.7043905891,218.083781135687,331034.181451341,7.77444519543573,75.1911869068371
2003-02-25,264,11275.7319081352,3913.30659396294,142.569317303915,29742.7798793509,142.569317303915,329324.070673907,7.81783917487059,75.9763085167269
2003-02-26,261,9987.82855051622,3861.21928835473,217.390816129285,22233.6299277812,217.390816129285,279567.83280936,7.77381201352876,86.4605524809093
2003-02-27,265,11433.2038528483,3827.28221253213,217.470077516342,31232.5355273089,217.470077516342,362901.95770254,8.18114438778157,82.8742836653432
2003-02-28,265,11296.7322895631,3848.88808394281,219.594322595523,29907.4697503881,219.594322595523,333603.802460617,7.83804650316088,76.5776411650295
2003-03-03,260,11436.092133479,3846.37909503901,221.260302151426,30055.0168798898,221.260302151426,332021.302310865,7.7663970833035,75.1941279072216
2003-03-04,260,11271.1185613327,3814.72114044143,219.8111665593,29699.1905113304,219.8111665593,325949.173532377,7.77132985938841,75.0397385418909
2003-03-05,259,11125.6649187896,3850.3776743949,220.737854367351,28737.2046209823,220.737854367351,304664.430027522,7.57933025148095,71.6870492486942
2003-03-06,268,10954.8508050409,3756.56000819633,219.91053841892,28278.4450353195,219.91053841892,303390.006290061,7.62590557488003,72.9147010045512
2003-03-07,268,10980.3061630356,3732.12083753947,220.255493063358,28302.1705464873,220.255493063358,301009.392381591,7.49784341785519,70.8612984703385
2003-03-10,270,10988.9966494333,3713.76433025615,223.584880007814,28276.2397007066,223.584880007814,301254.727638484,7.49067072355405,70.7914051306512
2003-03-11,268,10621.2385323364,3702.40317566568,222.653954701785,27462.2338990102,222.653954701785,288134.418180745,7.60159429303266,72.141343916609
2003-03-12,260,11170.9400525271,3718.723173699,222.826244975579,28243.9975698282,222.826244975579,285510.13020897,7.13131284628895,64.5934095539121
2003-03-13,261,11124.0187357954,3724.28456254461,222.600712403139,28240.7545054645,222.600712403139,287342.833504845,7.1815211481682,65.3716019680075
2003-03-14,264,11071.7140699017,3702.56379240085,219.21218607825,28191.8964292409,219.21218607825,289923.739548958,7.26433581644972,66.7852982771582
2003-03-17,263,11217.8711549143,3740.23335674745,219.070859117894,28404.6431217483,219.070859117894,292627.949899735,7.185830343826,65.5853428156717
2003-03-18,264,11082.3845034445,3759.40001737606,213.71767587749,28370.7910094708,213.71767587749,293843.86218352,7.26311759843793,66.5736948197063
2003-03-19,267,11082.43801373,3748.74283836228,212.722964045994,28069.0369465461,212.722964045994,291530.874268135,7.31646879679578,67.9002190749142
2003-03-20,264,11116.9131373429,3723.98754781712,212.630226525891,28228.6023821765,212.630226525891,292088.246897728,7.28903307767921,67.299774798772
2003-03-21,268,11621.8459647734,3750.2432825959,213.442774544168,29603.0761206697,213.442774544168,301988.344715324,6.86617707717768,60.3326677414846
2003-03-24,255,11978.7376678072,3897.27059602199,214.68397275496,29821.2731170154,214.68397275496,294628.877169171,6.6329743941,56.441542631124
2003-03-25,265,11686.7788217134,3856.91074057737,214.213851161453,29688.8646808923,214.213851161453,304549.340903124,6.87634308730048,60.5180342578859
2003-03-26,264,11348.4205840716,3906.54956899128,213.15057944765,28722.9498928965,213.15057944765,304910.257419978,7.30639160239063,67.8304172794257
2003-03-27,265,11297.3142701464,3910.29676049695,177.99860072869,28637.2138960145,177.99860072869,307101.499285136,7.39267487268226,69.3143831232304
2003-03-28,266,11285.7159790842,3854.2868761926,224.8081072065,28401.7291142218,224.8081072065,296325.160422006,7.1700497929543,65.3671272827884
2003-03-31,255,11580.6924192224,3896.08573277282,224.729432648609,28607.2142001264,224.729432648609,289362.336117692,6.95171223289708,61.7956220654763
2003-04-01,257,11643.7016497241,3910.94448108449,226.474967657482,28419.081855442,226.474967657482,288735.730627676,6.96564511643856,62.2741768256419
2003-04-02,255,11767.7653768004,3861.67425482823,228.316318275907,29108.1149762661,228.316318275907,299774.496439883,7.00221652999026,62.8593349254906
2003-04-03,249,11599.653224107,3821.60032314327,221.361578433455,29296.8386554954,221.361578433455,301365.884240921,7.08864179643027,63.7203556770543
2003-04-04,262,11385.6818436855,3870.12429812086,217.815647656431,29324.7634145902,217.815647656431,322353.463348735,7.48795952191,71.0162317394484
2003-04-07,263,11928.4850856919,3942.62144642181,218.320145542166,35522.4698244426,218.320145542166,459268.853452318,9.2737099466985,106.693401783166
2003-04-08,260,11762.7635406567,3953.95763237577,209.83618956495,32028.8204176068,209.83618956495,379256.811202743,8.1108960919171,82.9218397781801
2003-04-09,262,11793.5169124623,3955.26960441946,206.429236098496,32515.6024031035,206.429236098496,389053.145051936,8.20811322366902,84.9778904027219
2003-04-10,259,11737.7952611255,3885.03856110351,207.311464652848,35930.7912531268,207.311464652848,468055.972924428,9.587165401294,112.173990478999
2003-04-11,259,10066.1579680876,3806.1055448241,208.24887992543,21853.8729851384,208.24887992543,262170.598886127,7.10250343523134,73.3590684863422
2003-04-14,264,9876.7115049903,3786.96892260379,231.037512177545,21093.9096683517,231.037512177545,252677.980703755,6.99190883437016,71.5423186333667
2003-04-15,262,9698.18532600267,3776.62376967758,230.391268906241,20992.1268129776,230.391268906241,252519.391856456,7.12866012149973,73.3890110221566
2003-04-16,261,9946.92004710355,3809.69347605053,237.861363111764,21283.5562314191,237.861363111764,252166.556717498,6.88743627937298,69.2792610104073
