datadate,GroupCount,mean_V,median_V,mode_V,std_V,min_V,max_V,skewness_V,kurtosis_V
2013-05-24,282,59249.2686193541,17718.6602825863,831.406247283455,194146.361009204,831.406247283455,2399163.08868084,9.02721765878271,97.6023043658721
2013-05-28,282,59345.2450078126,17734.3374370219,831.870609472431,194423.219534343,831.870609472431,2401542.56240171,9.01511418234038,97.3846652684373
2013-05-29,282,59336.5761994219,17602.6459346594,832.423523921197,194492.866301671,832.423523921197,2400101.87158863,9.00227422981063,97.1070893354059
2013-05-30,282,59350.5979332493,17589.6728514952,832.078373793918,194634.914085017,832.078373793918,2403830.54480877,9.00926793465759,97.2665327953336
2013-05-31,282,59252.4128083804,17595.0268825603,832.009932646082,194280.645181513,832.009932646082,2396276.1217293,8.9990381635169,97.0217893813182
2013-06-03,284,61771.7708274809,17542.986218898,832.025700753368,199145.289356037,832.025700753368,2403555.68243492,8.50654433356628,88.3574014798231
2013-06-04,284,61791.6253467796,17496.5974293773,833.007841096348,199214.944633613,833.007841096348,2405347.52898273,8.51210760923385,88.4680089347997
2013-06-05,284,61653.4753298593,17486.0409999964,832.534133481414,198556.830118347,832.534133481414,2391003.26967826,8.48640742847905,87.9288641271197
2013-06-06,284,61654.1948850272,17506.8286879514,832.526141202447,198844.806102984,832.526141202447,2397852.01375151,8.50121234429543,88.2245655189657
2013-06-07,283,61699.7710354148,17074.2310012615,831.499147679777,198974.110574021,831.499147679777,2391801.89564901,8.47273600429609,87.6389349610615
2013-06-10,288,60888.2556766771,17009.4527206788,831.585749704385,197350.889462322,831.585749704385,2392778.65807254,8.5460433635782,89.1653913860739
2013-06-11,289,60638.133333701,16820.0597006439,831.223508772861,196564.803797976,831.223508772861,2382874.42955127,8.54383615573911,89.1106915549257
2013-06-12,290,60656.7841504286,16984.7516948552,830.817075291866,196125.652524345,830.817075291866,2381839.97742916,8.55674555891397,89.3938445259059
2013-06-13,289,60628.7153180608,16910.3997012969,830.683819950092,196317.133550136,830.683819950092,2378135.35064945,8.53558671814063,88.9437579378162
2013-06-14,290,60681.4360386967,16957.7335409858,830.407843286169,196355.083486627,830.407843286169,2386739.0329589,8.5643820770425,89.5627728589655
2013-06-17,289,60752.7139371078,16872.1515814959,830.930772439255,196923.847888205,830.930772439255,2391844.6181114,8.55761702698168,89.4350977308086
2013-06-18,289,60747.7756755874,16849.7603688228,830.80141329759,196918.551124266,830.80141329759,2392866.87808645,8.56212016462757,89.5281525498259
2013-06-19,290,60721.4570175057,17326.7273980177,830.893785974591,196648.619967267,830.893785974591,2394250.52599562,8.57844527682185,89.8739741051404
2013-06-20,290,60449.657191598,17284.0621470597,829.649684729934,195702.037730595,829.649684729934,2376360.14551514,8.55307504253465,89.3318843030837
2013-06-21,291,60343.8410096951,16958.8991630457,829.546127224383,195900.830013046,829.546127224383,2388550.53831636,8.59131143143017,90.1316143783877
2013-06-24,290,60247.0482312613,16767.8666803071,828.368495621437,195728.245279636,828.368495621437,2378894.87120611,8.56451838480445,89.5458797597461
2013-06-25,289,60525.0442379023,16942.9362328897,828.463283302416,196093.469811819,828.463283302416,2378306.04969319,8.5454416912117,89.1533392132292
2013-06-26,290,60499.933667821,17464.6941898007,829.32221357951,196141.156193343,829.32221357951,2386811.24764975,8.57702349873012,89.8045024128151
2013-06-27,290,60608.127306754,17483.8028602182,829.346786764033,196254.061198876,829.346786764033,2387995.94773931,8.57485080180162,89.7710736510479
2013-06-28,290,60588.620560956,17467.2465928534,829.360709796413,196164.284175145,829.360709796413,2385914.51233296,8.56954432235132,89.6674455274438
2013-07-02,290,60549.7915103581,17486.2709847976,830.238157944812,196272.337698777,830.238157944812,2389234.71951499,8.58038870891755,89.8728318161118
2013-07-03,290,60542.4845918774,17460.7923899068,829.977355946008,196270.265210632,829.977355946008,2389696.98574297,8.5817735837329,89.9047689610757
2013-07-05,290,60516.251041291,17451.6539579246,829.764833757945,196208.420148504,829.764833757945,2388832.10604122,8.58193026846166,89.903535259048
2013-07-08,290,60556.4715867314,17474.1368947123,830.126921353949,196332.304101872,830.126921353949,2391140.01354693,8.58391269328065,89.9560833541069
2013-07-09,290,60586.6001832702,17279.4687320669,832.056235502007,196343.033764092,832.056235502007,2390222.45290351,8.57963569217984,89.8685238768209
2013-07-10,290,60570.5589331337,17353.4621700724,832.141194494185,196338.790664331,832.141194494185,2390379.96852827,8.58258034689994,89.9145865282633
2013-07-11,290,60593.8888568478,17421.1568783715,831.97490874909,196341.930801635,831.97490874909,2390345.86787889,8.58109989254074,89.8912400372539
2013-07-12,290,60636.1016664234,17450.109163424,828.4587676719,196539.367219665,828.4587676719,2395462.58809151,8.59044156910944,90.1000778979253
2013-07-15,290,60539.3522923718,17450.7454395445,829.856245797354,196467.650421305,829.856245797354,2392264.06272708,8.58304004021846,89.9302098758662
2013-07-16,290,60550.9028522688,17441.5470979651,829.886230996577,196508.683891709,829.886230996577,2393136.99985735,8.58408771823877,89.9550057245363
