gvkey,GroupCount,mean_ratio_F_star_F,median_ratio_F_star_F,mode_ratio_F_star_F,std_ratio_F_star_F,min_ratio_F_star_F,max_ratio_F_star_F,skewness_ratio_F_star_F,kurtosis_ratio_F_star_F
15782,864,0.00244875587753359,0.0149697988738231,-0.148175059741064,0.0477464398898026,-0.148175059741064,0.0902835635986127,-1.37795087993067,5.01733527933908
15889,299,0.0681301992642742,0.0676165967243712,0.0258416088987783,0.0206653276319652,0.0258416088987783,0.121233268963846,0.494966389217,2.8248768803504
15929,1190,0.149206618658538,0.152603285266011,-0.0708635445113908,0.0500742747032621,-0.0708635445113908,0.265818735426408,-1.65929766914081,8.62167051758406
16428,1605,0.167030393222529,0.144332075772612,-0.054072537965362,0.12141849794846,-0.054072537965362,0.481036306667336,0.488212490841526,2.42154388275799
16477,1652,0.108564752271493,0.109118512833725,-0.182337751671714,0.125821964616214,-0.182337751671714,0.383755561733768,0.10788717969385,2.19012950321877
16478,419,1.05712217802958,1.07670095120701,0.592027868774297,0.142601389616047,0.592027868774297,1.39256227587218,-0.768831616374384,4.13135284400649
16560,1733,2.49458017935264,2.60773524935763,0.247581238573008,0.502816587482902,0.247581238573008,3.41314991322191,-1.76717053628038,7.06992479553698
16590,1356,2.37310079803366,2.58009489231371,1.47672793990341,0.455378331089608,1.47672793990341,2.88717936763537,-0.904592754406215,2.10198720612932
16603,1635,0.543424574270406,0.328076828184763,0.139518426702743,0.429323523661266,0.139518426702743,1.35292292793594,0.885361413986822,1.96157993618863
17420,1868,0.661242097957112,0.641590110321432,0.137941175008456,0.238053106910207,0.137941175008456,1.45073756500228,0.51933612760248,3.45421441773069
17436,2570,1.02100477446322,1.11634723069752,0.314543979257234,0.277343775155679,0.314543979257234,1.4145138519211,-0.882322548650699,2.61983022585666
17452,2835,0.227743806286838,0.221199640904726,0.0795208818103774,0.0606729431966686,0.0795208818103774,0.386721816217137,0.204165485271564,2.05175284088262
17828,2707,0.177053760283405,0.158749269695897,0.112510074576569,0.116354601427055,-0.191050029760667,0.602808587199752,0.747535898854146,3.89949477139103
18466,885,0.303044971862211,0.275751896183563,0.0588889829008685,0.113446311695745,0.0588889829008685,0.565851515029413,0.205490589533615,1.99708189606871
18467,4832,0.598354299959016,0.729140484828174,-0.61452831826609,0.42886552259305,-0.61452831826609,1.33041825188739,-1.75916875631388,5.32100026640577
18636,1019,1.96246348678933,1.96088043802138,1.33006441850293,0.227905291600787,1.33006441850293,2.36098204246104,-0.553804304776205,2.82712691844638
18729,3285,0.466001597485064,0.397650060511089,0.0522390401285038,0.241271910897571,0.0522390401285038,1.08749123401158,0.627609022637555,2.50221614159888
19113,4857,0.380289459028657,0.372554287104467,-0.15055170763072,0.222516850121033,-0.15055170763072,1.01590578846051,0.0999554051388805,2.78749877578435
19151,575,1.85715095955505,1.86998647363252,1.62412865941343,0.106570103975066,1.62412865941343,2.09070055589398,-0.208158294268386,1.96843182415354
19349,4837,0.287599212137782,0.323708463478439,-0.175185170124754,0.175746305845165,-0.175185170124754,1.09099285694297,-0.145041783252884,4.44978441287187
19398,1370,0.164710601475341,0.164722967803024,-0.124307774924698,0.100794987031082,-0.124307774924698,0.484043752119107,0.152347375460747,3.98951073357114
19439,977,1.76682577527771,2.08189808611532,0.176034559617549,0.828917190194715,0.176034559617549,2.95195449372621,-0.461189266857499,1.88071970326699
19565,4536,1.06787447875083,0.562166180172929,-0.0219328978739337,0.889283065916072,-0.0219328978739337,3.11524973278626,0.606346123144152,1.73528036403061
19625,1005,2.70690940045955,2.5741386666689,2.30380532728326,0.289760976606302,2.30380532728326,3.42900765005558,0.90625736763443,2.45985385591199
19661,4467,0.696463525544152,0.677298522656266,0.390169262154384,0.145124990276814,0.390169262154384,1.11702029700547,0.478450148860259,2.60670508096227
19824,3921,0.465828811453874,0.46856041505177,-0.271065150750035,0.321319841044079,-0.271065150750035,1.26046598768165,0.181485210344056,2.18729606180388
20067,3728,0.859651752629921,0.947359113372183,0.915823355947693,0.299595668571215,-0.156231539310468,1.34330507272066,-1.05184846331965,3.59122226699847
20779,3553,1.16422801982243,1.00422100852861,0.69938031596348,0.361534137579091,0.69938031596348,2.51120552231259,1.28713976871382,4.0867779063827
21487,1032,0.593433314412937,0.415764118436561,-0.231335554437849,0.615483117403153,-0.231335554437849,1.9894876075187,0.601820980519196,2.36939961998573
22260,2588,0.618288649159744,0.622858209188168,0.085896159147262,0.317473298145708,0.085896159147262,1.25887845589162,-0.0110481029613843,1.76418427553219
23220,317,0.685598144989817,0.669440301284377,0.442000415967173,0.0966474261649084,0.442000415967173,0.893138104068883,0.194568601995754,2.98252046966462
23667,852,1.00309020874031,1.03483222080313,0.757373312918344,0.112822943201056,0.757373312918344,1.18742881711384,-0.208667611728787,1.61846745758951
23671,4871,0.618015247440969,0.369086038778558,-0.238962616165947,0.630239791193193,-0.238962616165947,2.60876156179015,0.669413054730085,2.34003908997885
23714,754,0.021524440096863,-0.00662786946354156,-0.239834727563483,0.200702695441061,-0.239834727563483,0.758556959792826,2.20023643381243,7.47359835385721
23809,3151,0.812376005601471,0.773220338004929,0.479378780861431,0.160236760644543,0.479378780861431,1.33491188496029,1.17038169464423,4.1949848516354
23877,1083,0.665985838265078,0.776580777271043,-0.154582940002541,0.377146872573206,-0.154582940002541,1.23680197653637,-0.447493834048801,1.91127409583842
23978,4493,0.0763068956487815,0.0330063391330697,-0.379320049670814,0.238507504981356,-0.379320049670814,0.910315260016324,0.958692953235888,3.7099957030031
23988,722,0.659473310330412,0.713318345844109,0.168992228008952,0.252684303109286,0.168992228008952,1.18343550548903,-0.277415011912395,1.92986338468823
24032,812,0.258438047450605,0.235569542724508,0.0588735399810188,0.125450168707877,0.0588735399810188,0.771076107060853,0.856819791642213,3.65373769963727
24216,1886,0.183612369664091,0.174514818389648,-0.0569938809406027,0.103457835314707,-0.0569938809406027,0.602228008972698,0.536328682427629,3.51353437054498
24287,1970,0.211506029572342,0.269980418116941,-0.148261254270634,0.191744665540161,-0.148261254270634,0.489742185782612,-0.518607398441908,1.76902972946489
