datadate,GroupCount,mean_DD,median_DD,mode_DD,std_DD,min_DD,max_DD,skewness_DD,kurtosis_DD
2017-01-26,166,3.11915297570769,3.20144121303487,2.13159083097613,0.298857972887248,2.13159083097613,3.59747829060538,-1.13506239355988,3.78647694462451
2017-01-27,166,3.11851538291344,3.20405282098623,2.13195056605204,0.297604459533141,2.13195056605204,3.53362652000946,-1.15143975674699,3.78971272865642
2017-01-30,166,3.11517669932135,3.20343281096862,2.13231047955599,0.297400372806283,2.13231047955599,3.53828682839085,-1.14877241499357,3.75633201653056
2017-01-31,167,3.11585967808766,3.20383161385815,2.13267067827588,0.299638167512902,2.13267067827588,3.57271568058469,-1.12097555373417,3.71319193512234
2017-02-01,168,3.11181721246584,3.20224702368068,1.80113892615173,0.318192084433901,1.80113892615173,3.59502058856327,-1.29880671943279,4.65433573524718
2017-02-02,168,3.11097947575391,3.20410104152408,1.6783777369427,0.32013598579745,1.6783777369427,3.55451391344001,-1.39894487928081,5.25790144413687
2017-02-03,168,3.11392623752962,3.20484342547121,1.78213827150151,0.317477985302348,1.78213827150151,3.54695306792718,-1.34360289065847,4.8297645251953
2017-02-06,168,3.11664585211687,3.20876242971135,1.81212514379404,0.31572571155733,1.81212514379404,3.55639741560531,-1.34424151557044,4.777497428665
2017-02-07,169,3.11862119322716,3.21127680081279,2.03106761018811,0.309536808798983,2.03106761018811,3.62183661645111,-1.20357636282685,4.11232288795098
2017-02-08,170,3.11558444925226,3.19658999555626,2.13483785330304,0.299144139413877,2.13483785330304,3.55993759964626,-1.08371408401124,3.6499612709438
2017-02-09,169,3.12255670346086,3.20620260259663,2.1352000573134,0.297843646579928,2.1352000573134,3.55373924384535,-1.12772134519611,3.82227344114166
2017-02-10,168,3.12834443687567,3.20961560935116,2.13556254971167,0.297908189235026,2.13556254971167,3.61359727264325,-1.16669551607965,3.95518323210761
2017-02-13,168,3.13326022052571,3.21968825139657,2.13592519971231,0.297852681453666,2.13592519971231,3.64130494817053,-1.18928297259757,4.02472030887349
2017-02-14,168,3.12589699487021,3.20595807137078,1.68986268572769,0.317330538785965,1.68986268572769,3.56479241174499,-1.47934102120675,5.53800038494308
2017-02-15,168,3.12939054292426,3.20977625444667,1.85381724446006,0.311712252530194,1.85381724446006,3.56610315386931,-1.38035049215335,4.91019470027849
2017-02-16,167,3.13260381231594,3.21160852260783,1.91723724767443,0.307933311221419,1.91723724767443,3.56627250047411,-1.37680452272707,4.83103808718612
