datadate,GroupCount,mean_mcap,median_mcap,mode_mcap,std_mcap,min_mcap,max_mcap,skewness_mcap,kurtosis_mcap
2004-07-06,381,27608.9325246272,8116.02052548251,2.22,79248.3506463213,2.22,1202181.078,9.75217363846556,131.939596773253
2004-07-07,382,28337.4972158945,8013.85046,2.215,80435.0968467655,2.215,1201733.505,9.38584999674914,123.954270265422
2004-07-08,388,28617.3032274118,7890.48658,2.234,81452.1203889252,2.234,1214713.122,9.22507382811668,121.111370285092
2004-07-09,387,28839.3061836769,7880.7716,2.253,82408.477079669,2.253,1233063.615,9.29822174402201,122.850878295837
2004-07-12,386,28856.5747556488,7810.73664,2.274,82041.5437361739,2.274,1224112.155,9.23916282335946,121.650814013441
2004-07-13,387,28799.3957891646,7850.46094,2.314,81630.8891635257,2.314,1215160.695,9.1768756435531,120.276803995171
2004-07-14,382,28999.165342224,7901.04156,2.335,82126.1018565962,2.335,1219636.425,9.21084028354208,120.654877580952
2004-07-15,378,29038.1241143731,7967.63541,2.34,82208.9544587379,2.34,1226126.2335,9.33070724530736,123.53500091471
2004-07-16,385,28231.7949842344,7765.11077487391,2.362,81265.8356580758,2.362,1248504.8835,9.87579956032426,136.43595673796
2004-07-19,384,27514.8364297142,7968.087625,2.372,79689.2564339875,2.372,1238210.7045,10.1811804324064,143.108916727564
2004-07-20,390,26497.0661735723,7637.23145,2.379,78349.4683574319,2.379,1240448.5695,10.576889611269,152.291175297502
2004-07-21,383,26289.3903796156,7752.8546,30.32298,77692.985646275,30.32298,1214489.3355,10.4374501175119,147.740603417957
2004-07-22,389,26163.2319903809,7764.58303632625,2.376,77298.5099604517,2.376,1214041.7625,10.4453394464221,148.36939999634
2004-07-23,390,26919.4932276282,7829.86321789514,2.365,78249.2367475282,2.365,1216279.6275,10.1183745001158,141.602820946421
2004-07-26,390,26542.4781063296,7549.98192,2.374,77840.1850852344,2.374,1211803.8975,10.1515949217684,142.475200026545
2004-07-27,393,27598.4433185925,7903.79912,2.374,79205.429876674,2.374,1206209.235,9.59930469749173,129.816744163933
2004-07-28,394,26813.9969583023,7642.51502001879,2.331,78872.6829517296,2.331,1229035.458,10.1347810136834,141.922443651044
2004-07-29,383,28414.1051716219,8156.64927,2.326,82052.943997077,2.326,1252980.6135,9.80638832036021,134.176595316773
2004-07-30,371,26453.8696079526,8065.07904,2.323,80216.4996753565,2.323,1261260.714,10.8183299497208,155.697475922631
2004-08-03,386,28302.6951740052,8052.601455,2.348,82437.7010036562,2.348,1269988.3875,9.94948725011078,137.805206187116
2004-08-04,383,27549.8111059042,7912.95092,2.359,80821.9106051975,2.359,1254770.9055,10.2038290379747,143.245258964062
2004-08-05,384,26982.0446456496,7654.40183,2.351,80192.4262434089,2.351,1250966.535,10.3087473471494,145.725333027042
2004-08-06,383,26026.7116724879,7681.2016,2.365,77554.7258331488,2.365,1229706.8175,10.7334947966248,155.682622558628
2004-08-09,382,26730.1808839035,7644.494415,2.369,79062.8129113317,2.369,1242910.221,10.5012257635264,150.600456835637
2004-08-10,375,28760.7487465809,8230.58738,2.374,82469.7579853184,2.374,1240896.1425,9.57344898911416,128.823686565026
2004-08-11,383,27456.958325405,7832.57691,2.382,79266.0234691006,2.382,1222321.863,9.98297025691669,138.968569961083
2004-08-12,382,26270.9998622953,7573.799705,2.374,77129.58348063,2.374,1206209.235,10.3587544713272,147.394864972138
2004-08-13,384,27004.8875798567,7692.005905,2.378,78169.2792576994,2.378,1204866.516,9.95982612418807,138.436098475501
2004-08-16,365,27063.3243851858,7659.32809,2.367,79760.7506647976,2.367,1220531.571,10.1642899345536,141.373714726112
2004-08-17,374,28384.4800335593,7905.25792,2.364,80645.1510988957,2.364,1196138.8425,9.28604289752506,122.159963209549
2004-08-18,374,32016.5771069293,7872.453,2.358,112286.754771949,2.358,1548297.1935,10.0329758334446,122.067156565799
2004-08-19,369,33223.2422556496,8465.67768,2.367,113648.867232091,2.367,1548971.8328,9.77289550633641,117.077464179603
2004-08-20,363,32586.5026630715,8748.71064,2.373,112765.810470204,2.373,1538177.604,9.98068479382905,120.211921504368
2004-08-23,357,32728.6555086789,8815.4166,2.38,113447.514901856,2.38,1544923.997,9.95582966023968,119.537097390932
2004-08-24,363,33309.2968940512,8904.72875,2.38,112867.99585973,2.38,1542900.0791,9.8312145999306,118.08565685663
2004-08-25,357,33951.1737393512,8924.54514,2.394,114823.447301593,2.394,1563139.2581,9.76702458469898,116.706708997386
2004-08-26,385,31809.8655110913,8042.5602,2.416,111087.048158951,2.416,1565163.176,10.125666373362,125.344058761949
2004-08-27,384,31351.7010118637,8155.95699,2.43,110766.852207403,2.43,1563813.8974,10.367062962995,129.403546954568
2004-08-30,357,32064.517801452,8520.13764518333,2.427,113091.109109567,2.427,1553019.6686,10.206197140302,124.190798007212
2004-08-31,384,32940.8001540557,8594.08531543472,2.426,111997.586504752,2.426,1544923.997,9.8383024490035,119.154216502737
2004-09-01,386,32813.9981230305,8217.39984,2.433,112295.491366832,2.433,1544923.997,9.85415650688808,119.232000788612
2004-09-02,383,33450.888869362,8760.24939,2.432,113869.279144981,2.432,1565163.176,9.84029363027766,118.894694945192
2004-09-03,380,33303.5614355867,8653.605515,2.423,112620.683250188,2.423,1538177.604,9.78141825506891,117.535118014187
2004-09-07,387,32970.1244618955,8390.09393,2.449,112427.980358512,2.449,1558416.783,9.90919242033742,120.760657536423
2004-09-08,387,32937.4597856507,8199.18774,2.436,113136.946935216,2.436,1578655.962,9.97485101058843,122.310722019331
2004-09-09,391,33281.6910078506,8096.76864,2.449,113777.711711776,2.449,1591474.1087,9.95022725050629,122.198993275979
2004-09-10,391,33451.1741594306,8206.22718,2.47,114768.008802266,2.47,1615086.4842,10.0093659925007,123.612713233227
2004-09-13,390,32866.2208494053,8156.0728,2.469,114988.704052466,2.469,1617110.4021,10.0580596598863,124.14843264829
2004-09-14,390,33159.5125158025,8291.43745,2.462,113565.96519746,2.462,1571909.569,9.86381462022752,119.795929353477
2004-09-15,392,32795.0618078082,8367.98933,2.465,112738.06745133,2.465,1567187.0939,9.94572953590962,121.501427225347
2004-09-16,389,33026.2155371973,8438.06908,2.475,113907.594915364,2.475,1583378.4371,9.96359966259701,121.736996152233
2004-09-17,392,33141.6349765276,8315.300775,2.474,114227.822705676,2.474,1574608.1262,9.93249450174895,120.694725377866
2004-09-20,392,32725.465760195,8370.88495,2.468,113688.5936531,2.468,1558416.783,9.92871925930618,120.258528978297
2004-09-21,394,33142.9175164411,8407.986005,2.472,115614.122281896,2.472,1588775.5515,10.0009468627419,121.644217650718
2004-09-22,397,32784.8821656516,8430.38415,2.476,114461.523935517,2.476,1583378.4371,10.0686509115691,123.228196669754
2004-09-23,397,32719.0838357295,8232.52003,2.478,114939.533513673,2.478,1604292.2554,10.1238576012019,124.660276906728
2004-09-24,397,32358.8796870101,8311.30698,2.48,114613.679015326,2.48,1594172.6659,10.1610198653519,125.001967008696
2004-09-27,395,32629.0311656047,8180.95039,2.475,114588.795189292,2.475,1580005.2406,10.0900840008237,123.340344271831
2004-09-28,397,32132.2121949735,8148.88753,2.484,114968.059136843,2.484,1599569.7803,10.2924463649783,127.198745083352
2004-09-29,388,32760.3538508495,8305.368225,2.476,115994.311448632,2.476,1608340.0912,10.1598624814889,124.489164064842
2004-09-30,380,32965.9124415009,8061.03838,2.473,117584.62302796,2.473,1626555.3523,10.189382980019,124.696448897158
2004-10-01,378,33463.7401900017,8456.10425,2.469,119322.400668971,2.469,1648143.8099,10.1805949105877,124.357180583042
2004-10-04,400,33373.0591960103,8536.58335,2.468,116768.338209542,2.468,1648143.8099,10.1982990743192,126.680462196463
2004-10-05,381,33496.2948779657,8248.876316,2.468,119466.583436551,2.468,1652191.6457,10.1836958812902,124.608322459691
2004-10-06,380,33325.9024138601,8537.049735,2.468,120057.288168925,2.468,1659612.678,10.3068989295198,126.511277011952
2004-10-07,397,32893.1676882557,8291.505085,2.466,118236.945463391,2.466,1666359.071,10.3849371144112,129.582333714311
2004-10-08,371,33412.91477019,8567.1432,2.476,120739.241612472,2.476,1663660.5138,10.3669574640527,127.208689934916
2004-10-12,399,33039.7753044311,8428.90021,2.478,116811.012678138,2.478,1637349.5811,10.2423551022166,126.99202578639
2004-10-13,394,32437.7188431079,8163.489132,2.483,116870.987767863,2.483,1642746.6955,10.3259199074821,128.271830113276
2004-10-14,394,32609.792438167,7958.787375,2.478,117015.081963842,2.478,1634651.0239,10.2721737132473,127.131416577948
2004-10-15,391,33193.2739872278,8078.555369,2.482,119285.719405694,2.482,1674454.7426,10.3155109958585,128.105882311965
2004-10-18,392,33437.6638043579,8087.942518,2.496,119491.046954641,2.496,1687272.8893,10.3228692806963,128.681138950759
2004-10-19,384,32873.4035462486,8198.587375,2.491,120303.695220696,2.491,1691995.3644,10.3665865327468,128.79804538055
2004-10-20,390,33388.0165209338,7980.953035,2.497,120505.794116539,2.497,1700091.036,10.3662144404309,129.299566333318
2004-10-21,392,33264.9942099712,7959.6117,2.505,120614.451188413,2.505,1710885.2648,10.4099595234033,130.504960189964
2004-10-22,395,32763.2161920529,7904.2095,2.504,118861.566285062,2.504,1691995.3644,10.502084245785,132.534208753436
2004-10-25,399,33587.7328807081,8172.09,2.5,119329.648282324,2.5,1694693.9216,10.3905660996388,130.736143187684
2004-10-26,401,33050.2987038313,8011.91657,2.505,118617.554745773,2.505,1702114.9539,10.534697417877,133.832341095252
2004-10-27,400,33245.3870531789,8141.61128,2.487,119629.641441476,2.487,1726401.9687,10.5576932996386,134.653966687384
2004-10-28,399,33110.4193395848,8019.2,2.474,118962.9135361,2.474,1720330.215,10.5257241024943,134.279086565677
2004-10-29,403,32984.6650228594,8162.4,2.484,119447.205575314,2.484,1739894.7547,10.6421974962818,136.913409735983
2004-11-01,403,33123.6949890731,8222.4926,2.485,119048.960241426,2.485,1725052.6901,10.5851677870171,135.480224466601
2004-11-02,406,33034.5828832813,8605.79222,2.488,119067.737451146,2.488,1741244.0333,10.6530113370732,137.440110456311
2004-11-03,409,33469.9783402281,8553.39779,2.489,120679.014918339,2.489,1768229.6053,10.6934973284325,138.34647961199
2004-11-04,410,33862.5144597172,8688.45204,2.491,122025.141724912,2.491,1787119.5057,10.6858062656083,138.169093053115
2004-11-05,405,34171.1405625131,8706.67422,2.493,122393.281541249,2.493,1785095.5878,10.6062724462794,136.44733258592
2004-11-08,405,34210.2824109567,8496.9755,2.485,121302.766733249,2.485,1754062.18,10.5025629499341,133.925441633651
2004-11-09,410,33865.5476541836,8533.88135,2.476,120558.526601266,2.476,1764181.7695,10.6317772336691,137.20242023971
2004-11-10,405,33676.8198578772,8350.65842,2.469,119791.446746001,2.469,1727751.2473,10.500350210213,133.645835998347
2004-11-12,411,34777.899873753,8588.7152,2.48,122964.734464343,2.48,1788468.7843,10.4463039777027,133.516806999288
2004-11-15,409,34115.4125367905,8602.71854,2.488,122011.975566721,2.488,1791841.9808,10.670660692889,138.010739149089
2004-11-16,409,34096.2291770222,8607.38632,2.488,121642.878149005,2.488,1781047.752,10.584689890824,136.350594803785
2004-11-17,412,34460.3527755953,8629.477675,2.491,123458.001961386,2.491,1824224.6672,10.6930419386741,139.055315198392
2004-11-18,409,34199.0407792351,8712.41137,2.528,124582.540644682,2.528,1851884.8785,10.8161919381621,141.694324579054
2004-11-19,403,33841.2481711644,8525.70017,2.503,124035.089463143,2.503,1822200.7493,10.777399573324,139.718661458403
2004-11-22,402,33960.7273570253,8522.12471,2.5,124653.746293736,2.5,1833669.6174,10.7905588818114,140.080941036316
2004-11-23,400,34231.6155155308,8430.965025,2.499,124378.6543053,2.499,1805334.7668,10.6060070705135,135.773172585551
2004-11-24,400,34521.8007107473,8523.413115,2.496,125525.086865736,2.496,1826248.5851,10.6473113883134,136.697290753999
2004-11-26,398,33671.6984231858,8782.83793,2.498,125126.244946197,2.498,1834344.2567,10.9947246150053,143.093773290244
2004-11-29,409,34791.2066772912,8696.07414,2.495,125507.289038166,2.495,1847837.0427,10.7721667289272,140.068794844085
2004-11-30,408,34712.6841464415,8824.44475,2.4105,125216.391320949,2.4105,1839741.3711,10.7542733317612,139.555059581799
2004-12-01,418,34506.0321525281,8677.22961,2.488,125926.616675732,2.488,1897760.3509,10.982039990643,146.090484804912
2004-12-02,411,35071.3530131971,8708.4738,2.482,126376.032529054,2.482,1907879.9404,10.922802324121,145.486746147731
2004-12-03,414,35292.4797476867,8762.952055,2.494,126352.560762716,2.494,1909903.8583,10.9075677975291,145.359458420903
2004-12-06,412,35061.4017054258,8851.118786,2.492,126804.008491152,2.492,1909903.8583,10.9151443924261,145.014558112748
2004-12-07,410,34699.4618343357,8616.802805,2.481,125901.337025934,2.481,1888990.04,10.8593621677249,143.577254421661
2004-12-08,418,34215.7357344733,8504.42778,2.495,124759.245068076,2.495,1894387.1544,10.9961418939114,147.240348995105
2004-12-09,414,34613.5748508454,8786.2268915,2.497,123973.459173511,2.497,1861329.8287,10.8669795976813,143.852576205378
2004-12-10,411,34586.4664877604,8990.4185,2.47875,122932.952978378,2.47875,1833669.6174,10.7525472076339,141.216689267837
2004-12-13,416,34865.7137776664,8992.8023,2.502,124227.002806482,2.502,1866726.9431,10.8289078264717,143.284483755166
2004-12-14,422,34441.524073298,8892.993078,2.501,122682.251146726,2.501,1845138.4855,10.8059307195524,142.976143805863
2004-12-15,419,34812.1378123546,8975.82,2.502,123819.100430696,2.502,1857956.6322,10.7886096167997,142.480565708279
2004-12-16,413,33195.8865383664,8956.154013,2.507,121092.793716054,2.507,1831645.6995,11.1205842171669,148.758115741668
2004-12-17,422,37127.7731904386,8957.69792,2.475,129336.206474241,2.475,1820851.4707,9.59288185060289,114.275853596401
2004-12-20,412,36992.732698049,9015.40975,2.503,130085.785597462,2.503,1818152.9135,9.68170155889971,114.85032261134
2004-12-21,418,36944.0690335378,9006.6438075,2.508,129178.473748697,2.508,1812755.7991,9.71110168429056,115.687088307393
2004-12-22,421,36821.774404039,9047.1081,2.514,129101.700730851,2.514,1825573.9458,9.77324967070936,117.327337807953
2004-12-23,423,36742.147596373,8979.1338,2.475,128794.973183399,2.475,1820851.4707,9.76175729773111,117.126609818941
2004-12-29,386,38612.5546680094,9287.6894405,2.51,134301.54305343,2.51,1832320.3388,9.51120279158482,110.305043021333
2004-12-30,383,39679.8999499797,9351.86226,2.514,135654.938171623,2.514,1841765.289,9.37177464929929,107.977111055205
2004-12-31,387,38597.1644524876,9246.59736,2.48775,134323.737919685,2.48775,1847162.4034,9.56806536690454,111.882886982867
2005-01-04,413,37068.2382307018,8792.498,2.505,127925.226361387,2.505,1811406.5205,9.56134816040765,114.350680316532
2005-01-05,418,36543.1995765543,8651.007555,2.502,127100.599685053,2.502,1813430.4384,9.65642819666541,116.498377234274
2005-01-06,424,36362.6958287295,8621.33281,2.506,126300.713762941,2.506,1808707.9633,9.69753969014764,117.456052082723
2005-01-07,422,36374.8957506367,8531.02375,2.48025,127364.41218474,2.48025,1836368.1746,9.78274374847691,119.607108417474
2005-01-10,421,36088.8104640646,8717.91375,2.51,126787.407464248,2.51,1828947.1423,9.8447185262927,120.484039933726
2005-01-11,419,35909.0080876004,8641.92225,2.511,126414.133672651,2.511,1818152.9135,9.81709738583609,119.800960051755
2005-01-12,421,36200.5329239839,8646.03646450321,2.5,126235.937656997,2.5,1804660.1275,9.75617347796396,118.218727228938
2005-01-13,421,35799.1841061822,8621.24384,2.512,124691.589251803,2.512,1768229.6053,9.68945732965712,116.35110619015
2005-01-14,418,36190.1386605479,8834.75122,2.517,125390.993055331,2.517,1767554.966,9.61758249311612,114.692244222136
2005-01-18,418,36210.7718087834,8851.61785,2.511,124854.999469517,2.511,1746641.1477,9.5245556373011,112.528992801882
2005-01-19,415,35949.1254981883,8838.2064,2.517,124983.780643674,2.517,1748665.0656,9.57976076752851,113.437342974483
2005-01-20,416,35591.7385437147,8650.410775,2.519,124396.912703197,2.519,1754062.18,9.65507420080906,115.302883498768
2005-01-21,421,35133.8638789254,8416.86841,2.517,123738.862243014,2.517,1754736.8193,9.7181895233406,116.782260048186
2005-01-24,419,35289.9732762635,8465.07973083197,2.517,124422.579835167,2.517,1758784.6551,9.72501150427343,116.657087774432
2005-01-25,422,35391.5625481044,8555.69736,2.522,124782.423760624,2.522,1768904.2446,9.75649537234402,117.33660158251
2005-01-26,393,34646.7627818303,8921.01375,2.519,122456.349827924,2.519,1795889.8166,10.6916875277302,138.520718539096
2005-01-27,390,34574.7309775533,8820.02938346406,2.5,122442.440043266,2.5,1779023.8341,10.6045078464091,136.105867122369
2005-01-28,421,33198.7442125181,8548.21433,2.503,117780.360304597,2.503,1760133.9337,10.742610939662,141.365632876676
2005-01-31,422,35638.6769016677,8684.21929,2.508,125135.848977365,2.508,1752712.9014,9.64824199413134,114.522406815098
2005-02-01,423,35835.5141507205,8825.3639,2.51,125477.606560491,2.51,1747315.787,9.60530870024621,113.405678026145
2005-02-02,421,35949.4543141563,8896.7708,2.517,125558.441171068,2.517,1740569.394,9.56364279832991,112.43518663955
2005-02-03,419,35954.2005604547,8988.17165271966,2.515,126101.387358735,2.515,1758110.0158,9.63515933207293,114.048141536008
2005-02-04,421,36252.1014388476,9088.77375,2.519,126918.33437559,2.519,1770928.1625,9.6321662796561,113.990057613473
2005-02-07,418,35869.4695132232,9083.58809,2.519,126061.933016693,2.519,1750014.3442,9.65780031910402,113.806128409355
2005-02-08,422,36332.3232117772,9179.91712,2.518,126465.242998054,2.518,1756086.0979,9.59240181690699,112.914617686669
2005-02-09,418,36742.6179022584,9249.253695,2.526,127271.40720707,2.526,1758110.0158,9.52462700868342,111.418834467596
2005-02-10,417,37095.4361298064,9382.87276,2.522,128274.683226208,2.522,1768229.6053,9.55747858869818,111.904518074438
2005-02-11,420,36980.7405837144,9295.14476,2.52,128396.769268765,2.52,1779698.4734,9.59940970887259,112.984621793028
2005-02-14,420,36403.2528533117,9295.53412,2.52,128701.618895208,2.52,1794540.538,9.71878458543493,115.126911680367
2005-02-15,423,36972.4419288208,9276.24575,2.52,129402.513573392,2.52,1804660.1275,9.63820843482552,114.018246157869
2005-02-16,420,37258.3633219601,9446.188655,2.526,129863.523229339,2.526,1795889.8166,9.59646580390804,112.758943827007
2005-02-17,417,37490.8718086383,9511.7698,2.522,130345.597060898,2.522,1808033.324,9.62757091813713,113.514197587087
2005-02-18,414,37313.5729266807,9324.98634,2.522,130735.641933263,2.522,1804660.1275,9.60695267937203,112.77616829945
2005-02-22,408,37071.6288332428,9232.524255,2.509,130293.284007152,2.509,1775650.6376,9.56822747123896,111.124850597381
2005-02-23,410,36992.6580913392,9112.35078,2.511,130592.02885314,2.511,1784420.9485,9.59641676194754,111.79552859645
2005-02-24,400,37069.1891332266,9316.146225,2.519,132156.836717864,2.519,1789818.0629,9.55260166868871,110.260912035167
2005-02-25,399,37587.6453251409,9509.77989,2.517,133241.871119563,2.517,1786444.8664,9.48239572186863,108.502755694074
2005-02-28,398,37248.1225830676,9315.894565,2.515,132378.471351221,2.515,1773626.7197,9.48720720703267,108.667455150633
2005-03-01,400,37408.546485004,9209.61233,2.516,132840.662190347,2.516,1808033.324,9.56840177934937,111.081697215218
2005-03-02,405,37056.8355116314,9203.7556,2.501,132195.259799355,2.501,1808707.9633,9.64833566150675,112.806338127891
2005-03-03,400,36599.392528535,9322.744175,2.516,132484.635223738,2.516,1810057.2419,9.80283920867733,114.997635790571
2005-03-04,414,37065.2794433803,9405.72734,2.511,132798.691611266,2.511,1835018.896,9.80547879025887,116.132743807674
2005-03-07,404,33494.5650019574,9396.302795,94.53374,99717.3259030444,94.53374,1413891.91504,9.02820812092455,108.358045213308
2005-03-08,414,32909.3081615783,9330.88594,2.519,99104.7861934553,2.519,1426162.2925,9.19754396578294,112.230842121986
2005-03-09,417,37095.3440743874,9249.1758,2.487,131029.421921221,2.487,1823550.0279,9.76774623015303,116.175772894096
2005-03-10,413,37298.464221649,9327.40266,2.5,130739.371841165,2.5,1804660.1275,9.66510847595987,113.892393087267
2005-03-11,412,37248.6882525743,9287.160735,2.493,131137.524539945,2.493,1810731.8812,9.69608173255659,114.406750585681
2005-03-14,413,37310.0249262894,9594.578,2.479,130412.546432548,2.479,1790492.7022,9.65649746812628,113.326294320408
2005-03-15,416,36931.1336471771,9519.0595,2.48,129623.847336908,2.48,1791841.9808,9.71588723128336,114.757123371837
2005-03-16,412,36968.8455146314,9461.091135,2.453,130190.467200055,2.453,1801286.931,9.75088193082032,115.521619599361
2005-03-17,405,37217.929248097,9440.97092,2.47,131436.809865411,2.47,1799263.0131,9.67597177770526,113.517915730826
2005-03-18,418,36608.3748520259,9310.34795,2.469,129701.448126136,2.469,1798588.3738,9.8265794100271,116.99603065357
2005-03-21,415,36706.7946429622,9443.30248,2.436,129641.79796876,2.436,1797913.7345,9.82141647074438,116.852559955151
2005-03-22,406,36585.4441193469,9322.61353,2.401,129197.141264461,2.401,1777674.5555,9.72274210534452,114.602607173223
2005-03-23,408,36252.7495079427,9215.321775,2.382,127913.226510553,2.382,1772952.0804,9.72449546003243,115.119618649291
2005-03-24,417,35636.0147465352,9116.03606,2.37,127193.101241946,2.37,1801286.931,9.94198532246445,120.374942038244
2005-03-28,415,35562.0091302327,9157.44122,2.379,127390.82728298,2.379,1804660.1275,9.95567706012146,120.569475874938
2005-03-29,413,35490.8282028649,8870.6068,2.375,126638.597513494,2.375,1774975.9983,9.83910569452309,117.961374415117
2005-03-30,413,36143.7661906292,8952.77556,2.389,128433.581217611,2.389,1802636.2096,9.84225224525691,118.140330742375
2005-03-31,418,35731.4085225828,9002.8380181217,2.408,127280.165812697,2.408,1791841.9808,9.89085001470438,119.134632921078
2005-04-01,412,36022.913785067,9049.729545,2.414,127673.795962298,2.414,1776999.9162,9.80289559722197,116.853155579146
2005-04-04,424,35515.5809925315,9067.48714,2.419,126225.774161335,2.419,1784420.9485,9.95443455343033,120.559594553404
2005-04-05,414,36049.6456971645,9081.6741003262,2.42,128108.382588202,2.42,1791167.3415,9.84832432293717,117.973344500759
2005-04-06,423,35782.1132338425,9215.1075,2.415,126472.278950801,2.415,1772952.0804,9.87043022123462,118.524597974051
2005-04-07,425,37322.4584542398,9335.679,2.406,130388.495802337,2.406,1803985.4882,9.47725332103713,110.923338510634
2005-04-08,428,36904.0157321379,9207.29864,2.418,129249.68158022,2.418,1791167.3415,9.48777020718685,111.15795849288
2005-04-11,426,37156.1533007595,9182.36874,2.422,130249.132013551,2.422,1801961.5703,9.48096581132221,110.899582957768
2005-04-12,428,36843.833691551,9263.50111,2.45,129372.72565233,2.45,1799937.6524,9.4977028167606,111.511742204307
2005-04-13,421,36972.0174582615,9141.07296,2.415,129289.706742371,2.415,1795215.1773,9.43869786084852,110.428065179385
2005-04-14,425,37081.6601448642,9034.4373520174,2.454,128196.640343143,2.454,1779023.8341,9.34150565653156,108.977274502199
2005-04-15,423,36390.2209006671,8856.8499,2.441,126486.443211849,2.441,1752038.2621,9.32010527272531,108.421794429313
2005-04-18,415,37497.1358986001,9191.05352,2.445,127936.345732271,2.445,1761483.2123,9.27841175273009,107.513760508811
2005-04-19,417,37840.1865105351,9347.73561,2.45,129207.18182313,2.45,1777674.5555,9.29761066039101,107.829372423147
2005-04-20,407,37341.6382531915,9253.67598,2.442,128189.465173262,2.442,1752038.2621,9.30123406917312,107.229712339823
2005-04-21,425,36594.8293307023,9212.02646,2.436,127460.403384292,2.436,1777674.5555,9.47648892447398,111.440562547051
2005-04-22,426,36415.7788969823,9119.791415,2.45,126949.548436816,2.45,1763507.1302,9.45742730870751,110.812630268756
2005-04-25,425,36749.3463767731,9380.92928,2.47,127876.033459266,2.47,1774301.359,9.45985104911222,110.794135426813
2005-04-26,425,36313.9478885666,9449.68752,2.457,126500.602481217,2.457,1743942.5905,9.42874012215464,109.741061262882
2005-04-27,427,35992.6261270182,9003.81328,2.458,125938.384491306,2.458,1750014.3442,9.46178198811587,110.796222579482
2005-04-28,427,35666.1359352617,8906.12272,2.45,125468.475600426,2.45,1735846.9189,9.45305385321056,110.328650373395
2005-04-29,426,35528.4412932722,8874.23522967818,2.435,125183.23990382,2.435,1763507.1302,9.75473859083068,116.843186528192
2005-05-02,417,36671.1401382932,9333.41315,2.446,128243.931159269,2.446,1760133.9337,9.36725176888034,108.435045681059
2005-05-03,421,35897.6225615042,8802.89532,2.445,127629.643536087,2.445,1763507.1302,9.42286566756255,109.70753772526
2005-05-04,428,36605.6946970332,8844.49896,2.428,128997.265543985,2.428,1803985.4882,9.52343838814023,112.323622334588
2005-05-05,417,37401.2449304931,8911.92497,2.458,130032.842017719,2.458,1781047.752,9.33426173930637,107.805688544112
2005-05-06,428,37369.2902383594,8669.133,2.454,128680.80584191,2.454,1772952.0804,9.28479613522975,107.60764786995
2005-05-09,429,36740.8692101884,8934.22464,2.453,127713.150443327,2.453,1765531.0481,9.40669191677094,109.582099586766
2005-05-10,431,36219.6370576311,8791.384,2.446,126099.005316743,2.446,1745966.5084,9.43880640423738,110.217927093568
2005-05-11,431,36498.7960082139,8960.31825,2.457,126257.278725242,2.457,1764181.7695,9.48059269717215,111.582630462288
2005-05-12,422,35996.0296161141,8774.75104,2.457,125745.346605177,2.457,1745966.5084,9.41733411465441,110.003591921428
2005-05-13,420,36452.5101171308,8951.7247065526,2.446,125620.681747899,2.446,1745966.5084,9.38942765687051,109.737718850423
2005-05-16,422,36518.1876368732,8913.582365,2.459,124904.129365206,2.459,1729775.1652,9.33412215470152,108.533441392543
2005-05-17,425,36534.6814807221,9178.2493,2.468,125021.208081944,2.468,1734497.6403,9.37389645618146,109.31047551799
2005-05-18,429,36494.2956227155,9142.16784,2.45,124930.819005074,2.45,1734497.6403,9.38655670746287,109.584803587447
2005-05-19,422,37207.6842416477,9205.388185,2.46,126842.63050897,2.46,1756086.0979,9.35299702074299,108.937606845724
2005-05-20,432,37352.6134150133,9125.402565,2.475,127284.517894395,2.475,1800612.2917,9.45995388571951,112.567269983714
2005-05-24,426,36763.1179085801,9130.5955,2.458,125347.04963053,2.458,1709535.9862,9.19885567807302,105.195847114387
2005-05-25,431,37027.7861592085,8956.96296,2.458,125040.885743024,2.458,1696717.8395,9.11100910278961,103.6859870836
2005-05-26,432,36999.4967377314,9012.13446,2.455,125415.739564553,2.455,1707512.0683,9.17934413075345,104.990817010482
2005-05-27,435,37249.6997601836,9016.29199,2.5,125267.26950939,2.5,1708186.7076,9.16752987199756,105.03197219879
2005-05-31,434,36677.1252047464,9004.283145,2.459,124063.849450051,2.459,1698741.7574,9.20644148011839,105.751457007106
2005-06-01,420,38027.8953402141,9327.8857105,2.475,127329.962531379,2.475,1720330.215,9.10268737652547,103.313295184212
2005-06-02,438,37100.9484259294,9106.55089,2.485,123778.963829196,2.485,1673105.464,9.08028503804659,103.034713139927
2005-06-03,429,36922.3363971056,9108.42207,2.5,124484.602931068,2.5,1670406.9068,9.07869654789769,102.455169533542
2005-06-06,437,36673.3787673471,9101.805104,2.499,123423.398375809,2.499,1665009.7924,9.11465431555104,103.363792853089
2005-06-07,440,36974.2794244532,9097.8087,2.491,124470.725629616,2.491,1701440.3146,9.19973361454488,105.676116892118
2005-06-08,438,36957.1706504475,9012.785445,2.509,123572.019669627,2.509,1671756.1854,9.08840351482395,103.208028641021
2005-06-09,439,37076.3893790112,9091.9273,2.507,124478.136928503,2.507,1681875.7749,9.12321228322612,103.768491235702
2005-06-10,437,36555.8813219281,8993.776,2.501,123659.771325159,2.501,1657588.7601,9.10606129835273,102.935572387079
2005-06-13,433,36032.2505322726,9007.43164,2.489,122890.350257978,2.489,1641397.4169,9.20764836002973,104.243981521864
2005-06-14,434,36234.8094794504,9109.70225,2.483,123536.534354429,2.483,1653540.9243,9.21660399642288,104.520476450143
