date,Pi,Pi_hat,epsilon_101
1982-05-31,0.942909028885169,0.275874009425357,0.667035019459812
1982-06-30,1.14049966139902,0.453101315948086,0.687398345450931
1982-07-31,0.514139950041865,0.63140552943578,-0.117265579393915
1982-08-31,0.204918104493565,0.582794492193282,-0.377876387699718
1982-09-30,0,0.463421617943161,-0.463421617943161
1982-10-31,0.408580752258035,0.323476109776584,0.0851046424814509
1982-11-30,-0.101988790074541,0.338687341244072,-0.440676131318613
1982-12-31,-0.306591962183479,0.208228804801591,-0.51482076698507
1983-01-31,0.204499048772765,0.0606323367866178,0.143866711986147
1983-02-28,0.102092913410714,0.0988278318315386,0.00326508157917571
1983-03-31,0.101988790074538,0.0971929397488207,0.00479585032571736
1983-04-30,0.711023818250481,0.0960229870110183,0.615000831239463
1983-05-31,0.404040953700513,0.263489718397103,0.140551235303409
1983-06-30,0.201409937170119,0.295561429244381,-0.0941514920742625
1983-07-31,0.401606965488974,0.26195874586313,0.139648219625845
1983-08-31,0.300150300375656,0.293820245662266,0.00633005471338949
1983-09-30,0.299252093645393,0.288026467551241,0.0112256260941525
1983-10-31,0.397614837963942,0.283734127814103,0.113880710149839
1983-11-30,0.297177038915748,0.307916759015495,-0.0107397200997471
1983-12-31,0.296296513065727,0.297044525442799,-0.000748012377071727
1984-01-31,0.687963401353701,0.289212223522574,0.398751177831127
1984-02-29,0.488520756604934,0.391967207408974,0.0965535491959603
1984-03-31,0.291971010333485,0.408583625190018,-0.116612614856533
1984-04-30,0.387973328558885,0.365873211300121,0.022100117258764
1984-05-31,0.193423657983097,0.362587165561523,-0.169163507578426
1984-06-30,0.193050253005784,0.30653714017401,-0.113486887168225
1984-07-31,0.384986038544149,0.267310100496744,0.117675938047405
1984-08-31,0.28776998276152,0.29296302835803,-0.00519304559651007
1984-09-30,0.286944242795274,0.284007291358782,0.00293695143649197
1984-10-31,0.381316000641419,0.277527874357944,0.103788126283475
1984-11-30,0.190114125702437,0.299081133289194,-0.108967007586756
1984-12-31,0.189753377619141,0.261294396147741,-0.0715410185285999
1985-01-31,0.189393996007078,0.234818937112874,-0.0454249411057957
1985-02-28,0.566039247171013,0.216239318651115,0.349799928519899
1985-03-31,0.469264117819223,0.307341843239255,0.161922274579967
1985-04-30,0.187090793581182,0.344192862287867,-0.157102068706685
1985-05-31,0.186741417479546,0.291947762856592,-0.105206345377046
1985-06-30,0.279459893101593,0.255383265161173,0.0240766279404199
1985-07-31,0.185873659462534,0.255479809187798,-0.0696061497252641
1985-08-31,0.185528810174614,0.229688246573366,-0.0441594363987522
1985-09-30,0.18518523810735,0.211590014802322,-0.0264047766949717
1985-10-31,0.369344833535173,0.198862210699194,0.170482622835979
1985-11-30,0.459770924862955,0.240863401475924,0.218907523387031
1985-12-31,0.457666702741189,0.29516670976043,0.162499992980759
1986-01-31,0.36463121530203,0.332489914579424,0.0321413007226063
1986-02-28,-0.182149412839113,0.332835366919985,-0.514984779759099
1986-03-31,-0.548447444215945,0.181994726584315,-0.73044217080026
1986-04-30,-0.367309871186135,-0.0245069419375272,-0.342802929248608
1986-05-31,0.275608810197998,-0.118598198069604,0.394207008267602
1986-06-30,0.366300775873724,-0.00662966172405172,0.372930437597776
