date,Pi,Pi12,EPi1,EPi12,dEPi12,EPi13,dEPi13,innov,e1,e12
1964-05-01,0.0968835858117591,1.52873362601443,0.0983763413010092,1.57730676568909,0.119075485882854,1.53670602152012,-0.290632343774913,-0.0406007441689649,-0.00149275548925012,-0.0485731396746591
1964-06-01,0.0967898123634972,1.29829801550365,0.107920084104123,2.01412317438092,0.436816408691828,1.63784463434105,0.10113861282093,-0.376278540039864,-0.0111302717406256,-0.715825158877273
1964-07-01,0.0322424636035215,1.0695289116748,0.113368277258629,2.16233990180362,0.1482167274227,2.01279677355196,0.374952139210911,-0.149543128251653,-0.0811258136551075,-1.09281099012882
1964-08-01,0.0966650631094974,0.97088141269609,0.0990510431633747,2.14231947064801,-0.0200204311556065,2.14013342767585,0.127336654123887,-0.00218604297215963,-0.00238598005387733,-1.17143805795192
1964-09-01,0.0965717119958791,1.16506172199753,0.108007396796394,1.66454507248633,-0.477774398161679,2.12334150381186,-0.016791923863996,0.458796431325524,-0.0114356848005147,-0.499483350488805
1964-10-01,0.128617381074431,1.19607050576639,0.11312188420529,1.69571725892988,0.0311721864435444,1.71320688190623,-0.410134621905631,0.0174896229763482,0.0154954968691411,-0.499646753163486
1964-11-01,0.288785697249728,1.38734278719549,0.12468171455179,1.71227817588912,0.016560916959238,1.73921922736619,0.0260123454599686,0.0269410514770787,0.164103982697938,-0.324935388693623
1964-12-01,0.128081989972235,1.19106510258351,0.17471292503627,2.0812759120045,0.36899773611539,1.75273625778638,0.0135170304201906,-0.32853965421812,-0.0466309350640358,-0.890210809420992
1965-01-01,0.0959539494699898,1.09290705321902,0.16023745589842,2.08975559037618,0.00847967837167563,2.0689352586835,0.316199000897117,-0.0208203316926792,-0.0642835064284297,-0.996848537157157
1965-02-01,0,1.18991595330854,0.143274026065739,1.63266532947118,-0.457090260905,2.07642239302051,0.00748713433700576,0.443757063549327,-0.143274026065739,-0.442749376162642
1965-03-01,0.0958619661203917,1.18876901933942,0.107635663976856,1.67152015814748,0.0388548286762989,1.6835886277119,-0.392833765308605,0.0120684695644231,-0.0117736978564643,-0.482751138808057
1965-04-01,0.223321196657216,1.37977481742814,0.112568501903872,1.59008316186588,-0.0814369962815957,1.71619662454556,0.0326079968336574,0.126113462679676,0.110752694753344,-0.210308344437744
1965-05-01,0.318167624431592,1.60105885604798,0.149641036760046,1.64308992536329,0.0530067634974074,1.64546375301457,-0.0707328715309885,0.00237382765128036,0.168526587671545,-0.0420310693153072
1965-06-01,0.412110267832384,1.91637931151686,0.196969670117717,1.67237105172263,0.0292811263593427,1.69015247814282,0.0446887251282455,0.0177814264201832,0.215140597714667,0.244008259794229
1965-07-01,-0.094951740003041,1.78918510791032,0.250593516447715,1.58460395979693,-0.0877670919257012,1.71455699955773,0.0244045214149149,0.129953039760799,-0.345545256450756,0.204581148113383
1965-08-01,-0.0950419840273777,1.59747806077345,0.144177720313509,1.63438740457288,0.0497834447759489,1.63820298877207,-0.0763540107856662,0.00381558419918426,-0.239219704340887,-0.0369093437994346
1965-09-01,0.221624279410391,1.72253062818793,0.0825759110372799,1.66184463055271,0.0274572259798254,1.68017840108711,0.0419754123150469,0.0183337705344058,0.139048368373111,0.0606859976352279
